Id,zip,Geography,Estimate; Total,Margin of Error; Total,sameDay,oneHour,twoHour
8600000US07076,07076,ZCTA5 07076,23561,90,false,false,false
8600000US07077,07077,ZCTA5 07077,2561,273,false,false,false
8600000US07078,07078,ZCTA5 07078,12912,432,true,false,false
8600000US07079,07079,ZCTA5 07079,16435,237,true,false,false
8600000US07080,07080,ZCTA5 07080,23543,74,false,false,false
8600000US07081,07081,ZCTA5 07081,16249,23,true,false,false
8600000US07082,07082,ZCTA5 07082,5107,481,true,false,false
8600000US07083,07083,ZCTA5 07083,53503,463,true,false,false
8600000US07086,07086,ZCTA5 07086,12829,33,true,false,false
8600000US07087,07087,ZCTA5 07087,67566,304,true,false,false
8600000US07088,07088,ZCTA5 07088,3412,464,true,false,false
8600000US07090,07090,ZCTA5 07090,30599,100,false,false,false
8600000US07092,07092,ZCTA5 07092,6763,59,true,false,false
8600000US07093,07093,ZCTA5 07093,61919,41,true,false,false
8600000US07094,07094,ZCTA5 07094,17106,36,true,false,false
8600000US07095,07095,ZCTA5 07095,20722,978,false,false,false
8600000US07102,07102,ZCTA5 07102,12922,779,true,false,false
8600000US07103,07103,ZCTA5 07103,30432,1211,true,false,false
8600000US07104,07104,ZCTA5 07104,50813,1625,true,false,false
8600000US07105,07105,ZCTA5 07105,50466,1331,true,false,false
8600000US07106,07106,ZCTA5 07106,30675,1379,true,false,false
8600000US07107,07107,ZCTA5 07107,37788,1419,true,false,false
8600000US07108,07108,ZCTA5 07108,24053,1275,true,false,false
8600000US07109,07109,ZCTA5 07109,35973,125,true,false,false
8600000US07110,07110,ZCTA5 07110,28384,84,true,false,false
8600000US07111,07111,ZCTA5 07111,54144,26,true,false,false
8600000US07112,07112,ZCTA5 07112,25935,1225,true,false,false
8600000US07114,07114,ZCTA5 07114,14352,1140,true,false,false
8600000US07201,07201,ZCTA5 07201,24719,1438,false,false,false
8600000US07202,07202,ZCTA5 07202,42177,1683,false,false,false
8600000US07203,07203,ZCTA5 07203,21212,40,false,false,false
8600000US07204,07204,ZCTA5 07204,13384,30,false,false,false
8600000US07205,07205,ZCTA5 07205,21538,33,true,false,false
8600000US07206,07206,ZCTA5 07206,26860,1330,false,false,false
8600000US07208,07208,ZCTA5 07208,32132,1262,false,false,false
8600000US07302,07302,ZCTA5 07302,37472,1140,true,false,false
8600000US07304,07304,ZCTA5 07304,40750,1783,true,false,false
8600000US07305,07305,ZCTA5 07305,63033,1800,true,false,false
8600000US07306,07306,ZCTA5 07306,53767,1635,true,false,false
8600000US07307,07307,ZCTA5 07307,43283,1590,true,false,false
8600000US07310,07310,ZCTA5 07310,12644,910,true,false,false
8600000US07311,07311,ZCTA5 07311,435,161,false,false,false
8600000US07401,07401,ZCTA5 07401,6595,22,false,false,false
8600000US07403,07403,ZCTA5 07403,7693,20,false,false,false
8600000US07405,07405,ZCTA5 07405,17809,78,false,false,false
8600000US07407,07407,ZCTA5 07407,19685,32,true,false,false
8600000US07410,07410,ZCTA5 07410,32659,49,true,false,false
8600000US07416,07416,ZCTA5 07416,5952,270,false,false,false
8600000US07417,07417,ZCTA5 07417,10655,24,false,false,false
8600000US07418,07418,ZCTA5 07418,2065,308,false,false,false
8600000US07419,07419,ZCTA5 07419,8800,507,false,false,false
8600000US07420,07420,ZCTA5 07420,4517,315,false,false,false
8600000US07421,07421,ZCTA5 07421,7072,479,false,false,false
8600000US07422,07422,ZCTA5 07422,6308,572,false,false,false
8600000US07423,07423,ZCTA5 07423,4109,36,false,false,false
8600000US07424,07424,ZCTA5 07424,26416,41,true,false,false
8600000US07430,07430,ZCTA5 07430,26042,34,false,false,false
8600000US07432,07432,ZCTA5 07432,7180,23,false,false,false
8600000US07435,07435,ZCTA5 07435,2267,367,false,false,false
8600000US07436,07436,ZCTA5 07436,12830,26,false,false,false
8600000US07438,07438,ZCTA5 07438,11566,498,false,false,false
8600000US07439,07439,ZCTA5 07439,2399,191,false,false,false
8600000US07440,07440,ZCTA5 07440,4862,537,false,false,false
8600000US07442,07442,ZCTA5 07442,11126,31,false,false,false
8600000US07444,07444,ZCTA5 07444,10675,539,false,false,false
8600000US07446,07446,ZCTA5 07446,14570,23,false,false,false
8600000US07450,07450,ZCTA5 07450,25175,66,true,false,false
8600000US07452,07452,ZCTA5 07452,11699,22,true,false,false
8600000US07456,07456,ZCTA5 07456,12273,29,false,false,false
8600000US07457,07457,ZCTA5 07457,3798,18,false,false,false
8600000US07458,07458,ZCTA5 07458,11420,23,false,false,false
8600000US07460,07460,ZCTA5 07460,3543,506,false,false,false
8600000US07461,07461,ZCTA5 07461,19416,623,false,false,false
8600000US07462,07462,ZCTA5 07462,7130,673,false,false,false
8600000US07463,07463,ZCTA5 07463,9704,41,false,false,false
8600000US07465,07465,ZCTA5 07465,6625,316,false,false,false
8600000US07470,07470,ZCTA5 07470,54849,67,true,false,false
8600000US07480,07480,ZCTA5 07480,16881,519,false,false,false
8600000US07481,07481,ZCTA5 07481,16807,44,false,false,false
8600000US07495,07495,ZCTA5 07495,0,12,false,false,false
8600000US07501,07501,ZCTA5 07501,31509,1410,true,false,false
8600000US07502,07502,ZCTA5 07502,14685,1095,true,false,false
8600000US07503,07503,ZCTA5 07503,19960,1329,true,false,false
8600000US07504,07504,ZCTA5 07504,12866,1472,true,false,false
8600000US07505,07505,ZCTA5 07505,2376,453,true,false,false
8600000US07506,07506,ZCTA5 07506,18868,24,true,false,false
8600000US07508,07508,ZCTA5 07508,22671,43,true,false,false
8600000US07512,07512,ZCTA5 07512,10833,30,true,false,false
8600000US07513,07513,ZCTA5 07513,11903,936,true,false,false
8600000US07514,07514,ZCTA5 07514,18738,1364,true,false,false
8600000US07522,07522,ZCTA5 07522,20869,1236,true,false,false
8600000US07524,07524,ZCTA5 07524,13014,848,true,false,false
8600000US07601,07601,ZCTA5 07601,43466,71,true,false,false
8600000US07603,07603,ZCTA5 07603,8231,26,true,false,false
8600000US07604,07604,ZCTA5 07604,11896,43,true,false,false
8600000US07605,07605,ZCTA5 07605,9060,90,true,false,false
8600000US07606,07606,ZCTA5 07606,2371,185,true,false,false
8600000US07607,07607,ZCTA5 07607,9609,45,true,false,false
8600000US07608,07608,ZCTA5 07608,92,66,true,false,false
8600000US07620,07620,ZCTA5 07620,1861,161,false,false,false
8600000US07621,07621,ZCTA5 07621,26911,53,true,false,false
8600000US07624,07624,ZCTA5 07624,8449,24,true,false,false
8600000US07626,07626,ZCTA5 07626,8530,127,true,false,false
8600000US07627,07627,ZCTA5 07627,4904,24,true,false,false
8600000US07628,07628,ZCTA5 07628,17600,26,true,false,false
8600000US07630,07630,ZCTA5 07630,7443,49,true,false,false
8600000US07631,07631,ZCTA5 07631,27211,118,true,false,false
8600000US07632,07632,ZCTA5 07632,5409,91,true,false,false
8600000US07640,07640,ZCTA5 07640,4704,21,false,false,false
8600000US07641,07641,ZCTA5 07641,3406,28,true,false,false
8600000US07642,07642,ZCTA5 07642,10293,39,false,false,false
8600000US07643,07643,ZCTA5 07643,10723,59,true,false,false
8600000US07644,07644,ZCTA5 07644,24278,50,true,false,false
8600000US07645,07645,ZCTA5 07645,7910,21,false,false,false
8600000US07646,07646,ZCTA5 07646,16433,34,true,false,false
8600000US07647,07647,ZCTA5 07647,5176,136,false,false,false
8600000US07648,07648,ZCTA5 07648,5756,40,false,false,false
8600000US07649,07649,ZCTA5 07649,8036,21,true,false,false
8600000US07650,07650,ZCTA5 07650,19750,103,true,false,false
8600000US07652,07652,ZCTA5 07652,26454,43,true,false,false
8600000US07656,07656,ZCTA5 07656,8719,39,false,false,false
8600000US07657,07657,ZCTA5 07657,11112,28,true,false,false
8600000US07660,07660,ZCTA5 07660,12819,39,true,false,false
8600000US07661,07661,ZCTA5 07661,11398,29,true,false,false
8600000US07662,07662,ZCTA5 07662,5622,25,true,false,false
8600000US07663,07663,ZCTA5 07663,13741,38,true,false,false
8600000US07666,07666,ZCTA5 07666,39994,40,true,false,false
8600000US07670,07670,ZCTA5 07670,14664,133,true,false,false
8600000US07675,07675,ZCTA5 07675,26540,96,false,false,false
8600000US07676,07676,ZCTA5 07676,9106,71,false,false,false
8600000US07677,07677,ZCTA5 07677,5768,25,false,false,false
8600000US07701,07701,ZCTA5 07701,23778,515,false,false,false
8600000US07702,07702,ZCTA5 07702,3838,24,false,false,false
8600000US07703,07703,ZCTA5 07703,387,181,false,false,false
8600000US07704,07704,ZCTA5 07704,6108,25,false,false,false
8600000US07711,07711,ZCTA5 07711,1364,211,false,false,false
8600000US07712,07712,ZCTA5 07712,39099,598,false,false,false
8600000US07716,07716,ZCTA5 07716,8901,554,false,false,false
8600000US07717,07717,ZCTA5 07717,1941,209,false,false,false
8600000US07718,07718,ZCTA5 07718,6143,532,false,false,false
8600000US07719,07719,ZCTA5 07719,21769,570,false,false,false
8600000US07720,07720,ZCTA5 07720,4298,17,false,false,false
8600000US07721,07721,ZCTA5 07721,2998,384,false,false,false
8600000US07722,07722,ZCTA5 07722,10146,73,false,false,false
8600000US07723,07723,ZCTA5 07723,1160,265,false,false,false
8600000US07724,07724,ZCTA5 07724,21758,356,false,false,false
8600000US07726,07726,ZCTA5 07726,42520,329,false,false,false
8600000US07727,07727,ZCTA5 07727,6851,648,false,false,false
8600000US07728,07728,ZCTA5 07728,56270,560,false,false,false
8600000US07730,07730,ZCTA5 07730,17374,423,false,false,false
8600000US07731,07731,ZCTA5 07731,38382,544,false,false,false
8600000US07732,07732,ZCTA5 07732,5112,130,false,false,false
8600000US07733,07733,ZCTA5 07733,16583,176,false,false,false
8600000US07734,07734,ZCTA5 07734,13217,360,false,false,false
8600000US07735,07735,ZCTA5 07735,19800,609,false,false,false
8600000US07737,07737,ZCTA5 07737,3966,267,false,false,false
8600000US07738,07738,ZCTA5 07738,6363,284,false,false,false
8600000US07739,07739,ZCTA5 07739,5939,28,false,false,false
8600000US07740,07740,ZCTA5 07740,30879,119,false,false,false
8600000US07746,07746,ZCTA5 07746,19724,655,false,false,false
8600000US07747,07747,ZCTA5 07747,30332,610,false,false,false
8600000US07748,07748,ZCTA5 07748,27398,859,false,false,false
8600000US07750,07750,ZCTA5 07750,3280,22,false,false,false
8600000US07751,07751,ZCTA5 07751,19014,750,false,false,false
8600000US07753,07753,ZCTA5 07753,37041,656,false,false,false
8600000US07755,07755,ZCTA5 07755,6618,360,false,false,false
8600000US07756,07756,ZCTA5 07756,3242,419,false,false,false
8600000US07757,07757,ZCTA5 07757,5575,124,false,false,false
8600000US07758,07758,ZCTA5 07758,5631,587,false,false,false
8600000US07760,07760,ZCTA5 07760,9141,271,false,false,false
8600000US07762,07762,ZCTA5 07762,8401,178,false,false,false
8600000US07764,07764,ZCTA5 07764,8317,27,false,false,false
8600000US07801,07801,ZCTA5 07801,26118,492,false,false,false
8600000US07803,07803,ZCTA5 07803,3663,22,false,false,false
8600000US07820,07820,ZCTA5 07820,0,12,false,false,false
8600000US07821,07821,ZCTA5 07821,9590,585,false,false,false
8600000US07822,07822,ZCTA5 07822,808,163,false,false,false
8600000US07823,07823,ZCTA5 07823,7546,388,false,false,false
8600000US07825,07825,ZCTA5 07825,9641,400,false,false,false
8600000US07826,07826,ZCTA5 07826,6385,429,false,false,false
8600000US07827,07827,ZCTA5 07827,4297,132,false,false,false
8600000US07828,07828,ZCTA5 07828,14184,605,false,false,false
8600000US07830,07830,ZCTA5 07830,6480,607,false,false,false
8600000US07832,07832,ZCTA5 07832,3718,340,false,false,false
8600000US07833,07833,ZCTA5 07833,80,45,false,false,false
8600000US07834,07834,ZCTA5 07834,17742,211,false,false,false
8600000US07836,07836,ZCTA5 07836,13390,774,false,false,false
8600000US07838,07838,ZCTA5 07838,3907,437,false,false,false
8600000US07840,07840,ZCTA5 07840,29527,917,false,false,false
8600000US07842,07842,ZCTA5 07842,116,135,false,false,false
8600000US07843,07843,ZCTA5 07843,12241,465,false,false,false
8600000US07846,07846,ZCTA5 07846,93,41,false,false,false
8600000US07847,07847,ZCTA5 07847,1303,290,false,false,false
8600000US07848,07848,ZCTA5 07848,4675,353,false,false,false
8600000US07849,07849,ZCTA5 07849,9101,480,false,false,false
8600000US07850,07850,ZCTA5 07850,7361,431,false,false,false
8600000US07851,07851,ZCTA5 07851,74,62,false,false,false
8600000US07852,07852,ZCTA5 07852,3863,541,false,false,false
8600000US07853,07853,ZCTA5 07853,12876,559,false,false,false
8600000US07856,07856,ZCTA5 07856,3557,394,false,false,false
8600000US07857,07857,ZCTA5 07857,3303,102,false,false,false
8600000US07860,07860,ZCTA5 07860,26490,441,false,false,false
8600000US07863,07863,ZCTA5 07863,4366,455,false,false,false
8600000US07865,07865,ZCTA5 07865,2102,455,false,false,false
8600000US07866,07866,ZCTA5 07866,21588,636,false,false,false
8600000US07869,07869,ZCTA5 07869,25385,252,false,false,false
8600000US07870,07870,ZCTA5 07870,0,12,false,false,false
8600000US07871,07871,ZCTA5 07871,20858,217,false,false,false
8600000US07874,07874,ZCTA5 07874,8568,470,false,false,false
8600000US07876,07876,ZCTA5 07876,10159,536,false,false,false
8600000US07878,07878,ZCTA5 07878,918,244,false,false,false
8600000US07880,07880,ZCTA5 07880,73,120,false,false,false
8600000US07881,07881,ZCTA5 07881,6,8,false,false,false
8600000US07882,07882,ZCTA5 07882,14545,359,false,false,false
8600000US07885,07885,ZCTA5 07885,10174,482,false,false,false
8600000US07901,07901,ZCTA5 07901,22874,293,true,false,false
8600000US07920,07920,ZCTA5 07920,26397,604,false,false,false
8600000US07921,07921,ZCTA5 07921,7945,108,false,false,false
8600000US07922,07922,ZCTA5 07922,12200,275,false,false,false
8600000US07924,07924,ZCTA5 07924,7658,147,false,false,false
8600000US07926,07926,ZCTA5 07926,97,107,false,false,false
8600000US07927,07927,ZCTA5 07927,3466,298,false,false,false
8600000US07928,07928,ZCTA5 07928,19140,161,true,false,false
8600000US07930,07930,ZCTA5 07930,8385,333,false,false,false
8600000US07931,07931,ZCTA5 07931,3545,706,false,false,false
8600000US07932,07932,ZCTA5 07932,10601,331,true,false,false
8600000US07933,07933,ZCTA5 07933,3465,451,false,false,false
8600000US07934,07934,ZCTA5 07934,1547,216,false,false,false
8600000US07935,07935,ZCTA5 07935,486,191,false,false,false
8600000US07936,07936,ZCTA5 07936,11236,26,true,false,false
8600000US07939,07939,ZCTA5 07939,314,197,false,false,false
8600000US07940,07940,ZCTA5 07940,16915,166,true,false,false
8600000US07945,07945,ZCTA5 07945,9711,415,false,false,false
8600000US07946,07946,ZCTA5 07946,3109,283,false,false,false
8600000US07950,07950,ZCTA5 07950,19719,700,false,false,false
8600000US07960,07960,ZCTA5 07960,43760,635,false,false,false
8600000US07961,07961,ZCTA5 07961,0,12,false,false,false
8600000US07970,07970,ZCTA5 07970,137,96,false,false,false
8600000US07974,07974,ZCTA5 07974,12054,309,true,false,false
8600000US07976,07976,ZCTA5 07976,652,215,false,false,false
8600000US07977,07977,ZCTA5 07977,611,193,false,false,false
8600000US07979,07979,ZCTA5 07979,608,295,false,false,false
8600000US07980,07980,ZCTA5 07980,2175,488,false,false,false
8600000US07981,07981,ZCTA5 07981,9246,244,true,false,false
8600000US08001,08001,ZCTA5 08001,1064,322,false,false,false
8600000US08002,08002,ZCTA5 08002,22025,618,true,false,false
8600000US08003,08003,ZCTA5 08003,30845,618,true,false,false
8600000US08004,08004,ZCTA5 08004,12412,541,false,false,false
8600000US08005,08005,ZCTA5 08005,22428,326,false,false,false
8600000US08006,08006,ZCTA5 08006,563,146,false,false,false
8600000US08007,08007,ZCTA5 08007,5416,208,true,false,false
8600000US08008,08008,ZCTA5 08008,6926,276,false,false,false
8600000US08009,08009,ZCTA5 08009,12470,581,false,false,false
8600000US08010,08010,ZCTA5 08010,11517,60,false,false,false
8600000US08011,08011,ZCTA5 08011,80,73,false,false,false
8600000US08012,08012,ZCTA5 08012,39703,1071,false,false,false
8600000US08014,08014,ZCTA5 08014,594,280,false,false,false
8600000US08015,08015,ZCTA5 08015,20645,392,false,false,false
8600000US08016,08016,ZCTA5 08016,33162,192,false,false,false
8600000US08019,08019,ZCTA5 08019,1031,160,false,false,false
8600000US08020,08020,ZCTA5 08020,2505,401,false,false,false
8600000US08021,08021,ZCTA5 08021,45145,785,false,false,false
8600000US08022,08022,ZCTA5 08022,8962,223,false,false,false
8600000US08023,08023,ZCTA5 08023,464,167,false,false,false
8600000US08026,08026,ZCTA5 08026,2273,110,false,false,false
8600000US08027,08027,ZCTA5 08027,4860,60,false,false,false
8600000US08028,08028,ZCTA5 08028,20121,652,false,false,false
8600000US08029,08029,ZCTA5 08029,4859,502,false,false,false
8600000US08030,08030,ZCTA5 08030,13193,116,true,false,false
8600000US08031,08031,ZCTA5 08031,11558,53,true,false,false
8600000US08033,08033,ZCTA5 08033,15845,441,true,false,false
8600000US08034,08034,ZCTA5 08034,18187,695,true,false,false
8600000US08035,08035,ZCTA5 08035,7567,90,true,false,false
8600000US08036,08036,ZCTA5 08036,5794,195,false,false,false
8600000US08037,08037,ZCTA5 08037,23669,760,false,false,false
8600000US08038,08038,ZCTA5 08038,107,58,false,false,false
8600000US08039,08039,ZCTA5 08039,55,42,false,false,false
8600000US08041,08041,ZCTA5 08041,1229,161,false,false,false
8600000US08042,08042,ZCTA5 08042,83,52,false,false,false
8600000US08043,08043,ZCTA5 08043,29261,46,false,false,false
8600000US08045,08045,ZCTA5 08045,2934,19,true,false,false
8600000US08046,08046,ZCTA5 08046,31731,63,false,false,false
8600000US08048,08048,ZCTA5 08048,12516,140,false,false,false
8600000US08049,08049,ZCTA5 08049,5613,243,true,false,false
8600000US08050,08050,ZCTA5 08050,24629,322,false,false,false
8600000US08051,08051,ZCTA5 08051,10924,512,false,false,false
8600000US08052,08052,ZCTA5 08052,19197,107,true,false,false
8600000US08053,08053,ZCTA5 08053,45663,37,false,false,false
8600000US08054,08054,ZCTA5 08054,41848,66,false,false,false
8600000US08055,08055,ZCTA5 08055,27280,36,false,false,false
8600000US08056,08056,ZCTA5 08056,4437,446,false,false,false
8600000US08057,08057,ZCTA5 08057,20827,120,false,false,false
8600000US08059,08059,ZCTA5 08059,5684,224,true,false,false
8600000US08060,08060,ZCTA5 08060,24648,256,false,false,false
8600000US08061,08061,ZCTA5 08061,2876,449,false,false,false
8600000US08062,08062,ZCTA5 08062,15762,526,false,false,false
8600000US08063,08063,ZCTA5 08063,3120,89,false,false,false
8600000US08064,08064,ZCTA5 08064,171,72,false,false,false
8600000US08065,08065,ZCTA5 08065,7401,53,true,false,false
8600000US08066,08066,ZCTA5 08066,8484,463,false,false,false
8600000US08067,08067,ZCTA5 08067,1833,130,false,false,false
8600000US08068,08068,ZCTA5 08068,6943,352,false,false,false
8600000US08069,08069,ZCTA5 08069,12994,58,false,false,false
8600000US08070,08070,ZCTA5 08070,12953,173,false,false,false
8600000US08071,08071,ZCTA5 08071,9685,257,false,false,false
8600000US08072,08072,ZCTA5 08072,162,74,false,false,false
8600000US08073,08073,ZCTA5 08073,262,162,false,false,false
8600000US08074,08074,ZCTA5 08074,15,19,false,false,false
8600000US08075,08075,ZCTA5 08075,29311,129,false,false,false
8600000US08077,08077,ZCTA5 08077,18748,100,true,false,false
8600000US08078,08078,ZCTA5 08078,8436,49,false,false,false
8600000US08079,08079,ZCTA5 08079,10812,312,false,false,false
8600000US08080,08080,ZCTA5 08080,35672,891,false,false,false
8600000US08081,08081,ZCTA5 08081,50784,990,false,false,false
8600000US08083,08083,ZCTA5 08083,9559,376,false,false,false
8600000US08084,08084,ZCTA5 08084,7015,27,false,false,false
8600000US08085,08085,ZCTA5 08085,19033,333,false,false,false
8600000US08086,08086,ZCTA5 08086,7378,556,false,false,false
8600000US08087,08087,ZCTA5 08087,24104,156,false,false,false
8600000US08088,08088,ZCTA5 08088,24380,134,false,false,false
8600000US08089,08089,ZCTA5 08089,4332,288,false,false,false
8600000US08090,08090,ZCTA5 08090,8924,433,false,false,false
8600000US08091,08091,ZCTA5 08091,5361,34,false,false,false
8600000US08092,08092,ZCTA5 08092,3446,321,false,false,false
8600000US08093,08093,ZCTA5 08093,10576,562,true,false,false
8600000US08094,08094,ZCTA5 08094,39747,639,false,false,false
8600000US08095,08095,ZCTA5 08095,180,114,false,false,false
8600000US08096,08096,ZCTA5 08096,35116,849,true,false,false
8600000US08097,08097,ZCTA5 08097,3197,76,true,false,false
8600000US08098,08098,ZCTA5 08098,9129,325,false,false,false
8600000US08102,08102,ZCTA5 08102,7382,691,true,false,false
8600000US08103,08103,ZCTA5 08103,14646,833,true,false,false
8600000US08104,08104,ZCTA5 08104,24364,987,true,false,false
8600000US08105,08105,ZCTA5 08105,29369,1296,true,false,false
8600000US08106,08106,ZCTA5 08106,9907,154,true,false,false
8600000US08107,08107,ZCTA5 08107,13910,424,true,false,false
8600000US08108,08108,ZCTA5 08108,17826,587,true,false,false
8600000US08109,08109,ZCTA5 08109,22814,687,true,false,false
8600000US08110,08110,ZCTA5 08110,18502,788,true,false,false
8600000US08201,08201,ZCTA5 08201,10234,493,false,false,false
8600000US08202,08202,ZCTA5 08202,2018,257,false,false,false
8600000US08203,08203,ZCTA5 08203,9480,28,false,false,false
8600000US08204,08204,ZCTA5 08204,18543,684,false,false,false
8600000US08205,08205,ZCTA5 08205,27385,660,false,false,false
8600000US08210,08210,ZCTA5 08210,17570,711,false,false,false
8600000US08212,08212,ZCTA5 08212,170,52,false,false,false
8600000US08215,08215,ZCTA5 08215,13962,780,false,false,false
8600000US08217,08217,ZCTA5 08217,72,53,false,false,false
8600000US08221,08221,ZCTA5 08221,7099,56,false,false,false
8600000US08223,08223,ZCTA5 08223,3851,257,false,false,false
8600000US08224,08224,ZCTA5 08224,669,213,false,false,false
8600000US08225,08225,ZCTA5 08225,8649,70,false,false,false
8600000US08226,08226,ZCTA5 08226,11640,21,false,false,false
8600000US08230,08230,ZCTA5 08230,5633,321,false,false,false
8600000US08232,08232,ZCTA5 08232,19238,566,false,false,false
8600000US08234,08234,ZCTA5 08234,42491,310,false,false,false
8600000US08240,08240,ZCTA5 08240,3233,366,false,false,false
8600000US08241,08241,ZCTA5 08241,1010,158,false,false,false
8600000US08242,08242,ZCTA5 08242,3003,654,false,false,false
8600000US08243,08243,ZCTA5 08243,1861,244,false,false,false
8600000US08244,08244,ZCTA5 08244,11001,206,false,false,false
8600000US08246,08246,ZCTA5 08246,158,93,false,false,false
8600000US08247,08247,ZCTA5 08247,760,125,false,false,false
8600000US08248,08248,ZCTA5 08248,36,46,false,false,false
8600000US08251,08251,ZCTA5 08251,9708,687,false,false,false
8600000US08260,08260,ZCTA5 08260,13690,293,false,false,false
8600000US08270,08270,ZCTA5 08270,8778,391,false,false,false
8600000US08302,08302,ZCTA5 08302,47895,424,false,false,false
8600000US08310,08310,ZCTA5 08310,2055,499,false,false,false
8600000US08311,08311,ZCTA5 08311,2155,211,false,false,false
8600000US08312,08312,ZCTA5 08312,7787,349,false,false,false
8600000US08314,08314,ZCTA5 08314,2986,424,false,false,false
8600000US08316,08316,ZCTA5 08316,324,191,false,false,false
8600000US08317,08317,ZCTA5 08317,1446,178,false,false,false
8600000US08318,08318,ZCTA5 08318,12223,264,false,false,false
8600000US08319,08319,ZCTA5 08319,1275,151,false,false,false
8600000US08320,08320,ZCTA5 08320,0,12,false,false,false
8600000US08321,08321,ZCTA5 08321,101,32,false,false,false
8600000US08322,08322,ZCTA5 08322,10204,505,false,false,false
8600000US08323,08323,ZCTA5 08323,1005,123,false,false,false
8600000US08324,08324,ZCTA5 08324,670,237,false,false,false
8600000US08326,08326,ZCTA5 08326,1586,360,false,false,false
8600000US08327,08327,ZCTA5 08327,2180,371,false,false,false
8600000US08328,08328,ZCTA5 08328,1697,384,false,false,false
8600000US08329,08329,ZCTA5 08329,192,139,false,false,false
8600000US08330,08330,ZCTA5 08330,28371,399,false,false,false
8600000US08332,08332,ZCTA5 08332,36592,749,false,false,false
8600000US08340,08340,ZCTA5 08340,716,262,false,false,false
8600000US08341,08341,ZCTA5 08341,2205,390,false,false,false
8600000US08343,08343,ZCTA5 08343,5267,497,false,false,false
8600000US08344,08344,ZCTA5 08344,5854,583,false,false,false
8600000US08345,08345,ZCTA5 08345,819,178,false,false,false
8600000US08346,08346,ZCTA5 08346,1252,330,false,false,false
8600000US08348,08348,ZCTA5 08348,521,268,false,false,false
8600000US08349,08349,ZCTA5 08349,2713,449,false,false,false
8600000US08350,08350,ZCTA5 08350,853,360,false,false,false
8600000US08352,08352,ZCTA5 08352,591,204,false,false,false
8600000US08353,08353,ZCTA5 08353,593,104,false,false,false
8600000US08360,08360,ZCTA5 08360,43402,1142,false,false,false
8600000US08361,08361,ZCTA5 08361,18006,975,false,false,false
8600000US08401,08401,ZCTA5 08401,39591,45,false,false,false
8600000US08402,08402,ZCTA5 08402,6385,27,false,false,false
8600000US08403,08403,ZCTA5 08403,1066,122,false,false,false
8600000US08406,08406,ZCTA5 08406,10681,25,false,false,false
8600000US08501,08501,ZCTA5 08501,6404,419,false,false,false
8600000US08502,08502,ZCTA5 08502,11628,493,false,false,false
8600000US08505,08505,ZCTA5 08505,17223,501,false,false,false
8600000US08510,08510,ZCTA5 08510,4911,571,false,false,false
8600000US08511,08511,ZCTA5 08511,956,245,false,false,false
8600000US08512,08512,ZCTA5 08512,10438,600,false,false,false
8600000US08514,08514,ZCTA5 08514,4530,585,false,false,false
8600000US08515,08515,ZCTA5 08515,7100,172,false,false,false
8600000US08518,08518,ZCTA5 08518,5217,354,false,false,false
8600000US08520,08520,ZCTA5 08520,27468,545,false,false,false
8600000US08525,08525,ZCTA5 08525,4782,441,false,false,false
8600000US08527,08527,ZCTA5 08527,54867,138,false,false,false
8600000US08528,08528,ZCTA5 08528,245,94,false,false,false
8600000US08530,08530,ZCTA5 08530,7568,357,false,false,false
8600000US08533,08533,ZCTA5 08533,6789,468,false,false,false
8600000US08534,08534,ZCTA5 08534,13312,553,false,false,false
8600000US08535,08535,ZCTA5 08535,5657,582,false,false,false
8600000US08536,08536,ZCTA5 08536,19944,370,false,false,false
8600000US08540,08540,ZCTA5 08540,47316,1314,false,false,false
8600000US08542,08542,ZCTA5 08542,4756,622,false,false,false
8600000US08550,08550,ZCTA5 08550,19357,432,false,false,false
8600000US08551,08551,ZCTA5 08551,5212,468,false,false,false
8600000US08553,08553,ZCTA5 08553,543,88,false,false,false
8600000US08554,08554,ZCTA5 08554,4023,330,false,false,false
8600000US08555,08555,ZCTA5 08555,812,192,false,false,false
8600000US08558,08558,ZCTA5 08558,6495,555,false,false,false
8600000US08559,08559,ZCTA5 08559,5226,392,false,false,false
8600000US08560,08560,ZCTA5 08560,3249,521,false,false,false
8600000US08561,08561,ZCTA5 08561,0,12,false,false,false
8600000US08562,08562,ZCTA5 08562,5713,340,false,false,false
8600000US08608,08608,ZCTA5 08608,921,391,false,false,false
8600000US08609,08609,ZCTA5 08609,14884,1654,false,false,false
8600000US08610,08610,ZCTA5 08610,29222,1082,false,false,false
8600000US08611,08611,ZCTA5 08611,26477,1181,false,false,false
8600000US08618,08618,ZCTA5 08618,38057,1216,false,false,false
8600000US08619,08619,ZCTA5 08619,23175,1174,false,false,false
8600000US08620,08620,ZCTA5 08620,12638,591,false,false,false
8600000US08628,08628,ZCTA5 08628,9579,529,false,false,false
8600000US08629,08629,ZCTA5 08629,12450,1128,false,false,false
8600000US08638,08638,ZCTA5 08638,23466,1065,false,false,false
8600000US08640,08640,ZCTA5 08640,7381,328,false,false,false
8600000US08641,08641,ZCTA5 08641,4134,327,false,false,false
8600000US08648,08648,ZCTA5 08648,32300,270,false,false,false
8600000US08690,08690,ZCTA5 08690,18766,707,false,false,false
8600000US08691,08691,ZCTA5 08691,15431,491,false,false,false
8600000US08701,08701,ZCTA5 08701,92586,33,false,false,false
