id,season,age,g,av
SmitQu00,2014,25,15,1
SmitQu20,1990,22,4,0
SmitRa00,1962,24,13,0
SmitRa20,2003,25,7,1
SmitRa21,1930,,10,
SmitRa22,1954,26,7,
SmitRe20,1927,23,5,
SmitRe21,1980,24,8,0
SmitRe22,1987,26,3,2
SmitRe23,1922,26,2,
SmitRe99,2008,22,3,0
SmitRi00,1992,23,10,1
SmitRi20,2004,24,4,0
SmitRi21,1982,22,9,1
SmitRi22,1936,25,12,
SmitRo00,1993,21,10,3
SmitRo01,1995,25,16,1
SmitRo02,1978,22,16,0
SmitRo03,1965,23,1,0
SmitRo04,1965,22,14,3
SmitRo05,2013,23,4,0
SmitRo06,2015,23,11,0
SmitRo20,2006,22,1,0
SmitRo21,2000,23,7,1
SmitRo22,1985,23,16,1
SmitRo23,1992,22,16,2
SmitRo24,2002,24,5,0
SmitRo25,1972,23,10,4
SmitRu00,1967,23,12,1
SmitRu01,2010,23,2,1
SmitRu20,1921,26,11,
SmitRy00,2016,23,14,1
SmitSa00,1989,22,13,4
SmitSe20,1987,22,10,1
SmitSe21,1990,23,15,1
SmitSe99,2009,22,16,5
SmitSh00,1976,22,12,7
SmitSh20,2004,23,8,2
SmitSh21,1998,23,3,0
SmitSh22,2012,25,11,3
SmitSi20,1970,22,14,3
SmitSt00,1987,23,7,1
SmitSt01,*+,22,15,5
SmitSt02,2007,22,5,1
SmitSt20,1966,22,3,2
SmitSt21,2002,23,4,0
SmitSt22,1987,23,2,0
SmitSt23,1937,22,10,
SmitTa00,2010,27,5,0
SmitTe00,2000,22,14,1
SmitTe01,2014,23,16,6
SmitTe03,2016,23,2,0
SmitTe04,2016,23,9,1
SmitTh20,1973,24,2,0
SmitTh21,1993,23,16,1
SmitTi00,1987,23,7,1
SmitTi01,1980,23,16,0
SmitTo00,1992,22,14,3
SmitTo01,1969,25,2,0
SmitTo02,2011,22,16,8
SmitTo20,1971,23,7,3
SmitTo21,1987,26,1,0
SmitTr00,1999,22,1,0
SmitTr01,2005,26,5,0
SmitTr02,2007,23,4,1
SmitTr20,1998,23,2,0
SmitTr21,1950,26,9,
SmitTy00,2011,21,16,9
SmitTy01,2015,22,4,0
SmitTy20,2006,25,3,0
SmitVe20,1990,25,11,1
SmitVi20,1988,23,3,0
SmitVi21,1949,26,12,
SmitWa20,1984,29,2,0
SmitWa21,2003,22,16,8
SmitWa22,1921,25,2,
SmitWa23,1980,23,16,6
SmitWe20,1934,24,9,
SmitWe21,1987,24,1,0
SmitWi00,2011,25,4,1
SmitWi20,1920,21,1,
SmitWi21,1960,23,14,5
SmitWi22,1987,23,3,0
SmitWi99,2004,23,16,4
SmitZa00,2015,23,15,2
SmitZe20,1960,24,12,4
SmitZu00,2003,23,9,0
SmolIs00,2007,24,6,0
SmolMa00,1961,22,14,2
SmooFr20,2001,22,14,6
SmooRa20,1993,23,2,0
SmukDa20,1936,22,10,
SmytBi20,1947,25,12,
SmytLo20,1920,22,9,
SneaNo00,1961,22,14,6
SneaWi00,2015,23,15,8
SnedBo20,1944,23,10,
SneeCh20,2004,22,11,5
SnelDo20,1987,22,1,0
SnelGe20,1926,29,11,
SnelJa00,2007,24,7,0
SnelKe20,1945,27,2,
SnelMa00,*,23,14,11
SnelRa20,1980,22,13,5
SniaJi20,1969,22,14,3
SnidMa20,1969,22,14,6
SnidMa21,1999,23,8,0
SnidRo20,1963,22,13,3
SnipAn20,1986,23,16,1
SnooLe20,1920,28,7,
SnorMa20,1964,22,5,0
SnowCa20,1969,23,7,2
SnowDa00,2012,23,5,1
SnowJa00,1965,22,14,6
SnowJi20,1965,23,14,6
SnowJu00,2000,24,16,0
SnowPe20,1990,23,15,7
SnydAd20,2005,23,16,3
SnydAl00,1964,23,2,0
SnydBo20,1937,24,10,
SnydBu20,1934,23,5,
SnydJi20,1925,16,1,
SnydLo20,1987,24,2,0
SnydLu00,1952,22,11,
SnydPa20,1987,24,2,0
SnydSn20,1929,24,12,
SnydTo00,1970,22,12,3
SoarHa20,1937,23,9,
SobiBe20,2003,24,1,0
SoboJo20,1949,23,12,
SoboOl00,2008,24,1,0
SoboPh20,1968,23,7,4
SochBr00,1983,22,12,3
SodaJo20,1970,22,3,3
SofiAl20,1931,,11,
SohnBe20,1934,23,2,
SohnBe21,1941,23,11,
SohnKu00,1981,24,16,0
SokoJo20,1978,22,11,3
SokoKr00,2015,24,1,0
SoldNa00,2011,23,16,8
SoleRo20,1964,23,14,3
SoliJa00,2002,24,4,0
SoliPa99,2007,24,8,0
SoloAr20,1991,23,5,1
SoloFr00,1996,24,12,1
SoloFr01,1975,22,14,7
SoloJe20,1986,23,13,4
SoloRo20,1980,24,11,1
SoloSc00,2012,24,13,1
SoltBo20,1960,24,14,4
SoltGo00,1950,25,12,
SoltRo00,1984,22,16,5
SolwMi20,2001,24,8,0
SomeGe20,1939,24,9,
SommDo20,1987,23,3,2
SommJa20,1947,28,8,
SommMi00,1958,24,2,
SongBu00,1960,36,14,9
SongTr20,1987,25,2,0
SonnGu20,1923,25,11,
SootVi00,2011,24,7,1
SopoIs20,2005,24,16,2
SorcRo20,1945,,1,
SoreDa01,2014,24,9,1
SoreGl20,1943,23,7,
SoreJi20,1960,24,14,5
SoreNi20,2001,23,7,0
SoreRe20,1975,22,14,3
SorgJi00,2004,24,4,1
SorrHe20,1967,24,10,2
SortBi20,1933,21,9,
SortRi20,1964,22,14,3
SossLo20,1946,25,14,
SoucFr20,1939,24,4,
SoudCe20,1947,26,11,
SoutDe00,2014,24,16,1
SoutRo00,1968,23,4,0
SoutTo20,1978,23,2,0
SowaR.00,2000,22,13,2
SoweBr00,2012,23,10,1
SoweIs20,2006,24,1,0
SoweJe00,1997,23,9,0
SoweRi20,1971,23,8,2
SoweRo20,1983,22,16,1
SpacSt00,2005,23,13,0
SpadRy00,2013,22,4,0
SpadVi20,1938,22,10,
SpaeMa00,2007,24,14,0
SpagBu20,1920,23,7,
SpagJo00,1979,22,16,0
SpaiDi20,1921,28,1,
SpaiMa00,2015,22,1,0
SpaiQu00,2015,24,7,2
SpanAn20,2006,23,8,1
SpanCh00,2011,23,1,0
SpanFr20,1950,22,12,
SpanGa20,1978,22,14,5
SpanGa21,1987,24,2,0
SpanGe20,1946,24,6,
SparAl20,1948,22,12,
SparAl21,1946,26,3,
SparDa20,1987,28,1,0
SparDa21,1951,23,8,
SparEd20,1926,28,2,
SparPh20,1992,23,16,2
SpavJi20,1949,23,12,
SpeaAn20,1989,24,0,0
SpeaAr20,2000,22,15,5
SpeaEr20,1990,23,16,1
SpeaGl20,1926,26,10,
SpeaMa20,1996,25,9,1
SpeaMa21,2005,22,16,6
SpeaQu00,2011,23,13,1
SpeaRo20,1982,23,7,1
SpecDu20,1920,33,9,
SpecRo20,1920,29,7,
SpeeCl20,1945,28,8,
SpeeDe20,1993,23,16,2
SpeeHa20,1940,24,4,
SpeeMa00,1946,26,14,
SpeeNi20,2005,24,14,1
SpeiDi20,1968,22,2,2
SpekJe20,1986,26,2,0
SpelAl20,1992,21,15,1
SpelFr20,1922,21,1,
SpelJa20,1925,26,10,
SpenAk00,2013,22,16,5
SpenAn99,2007,23,16,3
SpenBl00,1998,23,5,0
SpenCh20,2006,24,2,1
SpenCh21,2005,23,7,1
SpenCo20,2004,23,7,1
SpenDa20,1994,24,8,0
SpenEv00,2015,,1,0
SpenHe20,1987,28,3,1
SpenJi20,1928,28,5,
SpenJi21,1992,23,16,3
SpenJo20,1948,25,13,
SpenJu20,1956,27,8,
SpenMo20,1974,22,12,4
SpenNo00,2016,22,16,3
SpenOl20,1953,22,12,
SpenSe00,2012,23,,0
SpenSh20,2004,22,16,4
SpenTi00,1985,25,16,5
SpenTo00,1984,22,7,0
SpenWi00,1976,23,3,0
SperKo00,2009,24,8,0
SpetGe20,1942,24,10,
SpeyCo00,1972,23,5,1
SpicPa20,1999,24,2,0
SpicRo20,1973,22,13,3
SpieAd20,1921,23,5,
SpieAm99,2010,22,15,4
SpieBo20,1922,27,10,
SpieCh00,1988,23,16,7
SpikBr99,2010,23,12,4
SpikCa20,1999,23,5,0
SpikIr00,1994,24,12,2
SpikJa00,1960,23,14,7
SpikTa00,1998,22,16,5
SpilC.00,2010,23,14,4
SpilCJ99,2009,23,5,1
SpilJo00,1969,22,12,1
SpilPh20,1967,22,14,0
SpilRa20,1937,25,10,
SpinAr00,1950,23,2,
SpinJa20,1952,22,10,
SpinMa20,1990,21,3,1
SpirGr20,1998,24,15,2
SpirJo20,1939,25,9,
SpitAu99,2010,24,12,1
SpitBo20,1992,23,4,0
SpitJa20,2006,24,14,5
SpivAn20,1977,22,13,5
SpivMi20,1977,23,14,3
SpivSe20,1987,23,2,0
SponBo20,1949,21,4,
SpooBr20,2001,23,14,5
SpraDa20,1981,22,16,1
SpraDo20,2002,26,16,1
SpriBi20,1925,26,18,
SpriEd00,1944,21,9,
SpriHa20,1945,23,7,
SpriHu20,1923,27,2,
SpriJa00,2016,22,16,3
SpriKi20,1981,23,10,2
SpriMa20,1997,23,2,0
SpriMa21,1999,23,10,0
SpriRo00,1979,23,16,4
SpriSh00,1997,22,10,4
SproDa00,2005,22,15,1
SproDe20,1978,22,6,0
SproJi20,1998,24,5,0
SpruJi20,1948,25,14,
SpurMi00,2006,23,1,0
SpurSt00,1967,22,14,1
SquaDa00,2013,24,10,1
SquiJa20,1982,23,9,1
SquySe20,1933,23,4,
St.CBo00,1953,22,10,
St.CJo20,2002,25,16,7
St.CMi20,1976,23,14,3
St.GTe20,1922,27,5,
St.JHe20,1948,22,10,
St.JLe00,1964,23,14,3
St.PBr20,2004,25,1,0
StaaJe20,1998,22,6,0
StabBr00,1995,25,15,1
StabKe00,1970,25,3,0
StacBi00,1959,23,12,
StacCh00,2002,22,16,1
StacDa00,2000,23,4,0
StacEd20,1947,22,10,
StacJa20,1942,25,8,
StacRa20,1981,22,16,2
StacRe20,1935,23,12,
StacRi20,1983,22,14,1
StacSi20,1992,24,16,0
StacZa00,2013,22,14,7
StadJo20,1987,28,3,1
StafDa00,2013,22,16,1
StafDi20,1962,22,7,2
StafHa20,1934,22,6,
StafMa00,2009,21,10,3
StafSp20,1925,33,1,
StagJe20,1967,23,14,4
StagJo00,1970,22,12,1
StahDi20,1924,22,9,
StahJa20,1920,29,3,
StaiBr20,1995,23,16,5
StalBi20,1968,22,12,4
StalDa20,1977,22,11,3
StalDe20,1997,23,13,1
StalDo00,2002,22,13,7
StalDo20,1960,22,9,3
StalDu00,1997,22,16,0
StalJe20,1960,22,12,3
StalJo00,1974,22,13,4
StalJo20,2007,23,16,5
StalLa00,1963,22,14,7
StalRa20,1994,23,6,0
StalRo20,1986,22,3,0
StalRo21,1989,23,16,3
StalTi20,1990,24,1,0
StalTr20,2007,24,1,0
StamFr20,1989,24,16,2
StamJo20,2003,26,16,1
StamJo21,2002,24,4,0
StamSy00,1984,23,10,0
StanBa20,1924,28,1,
StanBi00,*,22,13,8
StanBi20,1949,25,10,
StanC.20,1946,27,13,
StanCh20,1999,23,16,1
StanDe00,2007,22,3,0
StanDi00,1952,25,12,
StanDo20,1950,25,11,
StanDr00,2008,24,3,0
StanEd20,2002,23,1,0
StanHa00,1974,22,13,1
StanHa20,1982,24,2,1
StanHe20,1946,26,6,
StanIs00,2007,23,2,0
StanIs20,1995,25,14,1
StanJa20,1961,23,2,0
StanJe00,1969,22,2,0
StanJo00,2008,26,9,2
StanJu00,2012,22,16,3
StanMa20,2004,25,1,0
StanMo20,2006,25,3,0
StanNo00,*,22,10,
StanR.00,2011,23,12,1
StanRi00,2012,25,,0
StanRo00,2016,22,12,6
StanRo20,2006,23,1,0
StanSc00,1984,22,1,0
StanSy20,1994,24,7,0
StanWa00,1985,23,13,0
StapDa20,2008,23,14,6
StapJu00,2014,25,6,0
StarBa00,1956,22,9,
StarBe20,1941,24,4,
StarCh20,1987,22,2,0
StarDu20,1998,24,16,4
StarGe20,1973,25,14,5
StarHo20,1923,27,3,
StarJa00,2010,24,3,1
StarJa01,2013,22,2,0
StarJa20,2000,23,2,0
StarJo20,1987,25,1,0
StarKe20,1976,22,6,0
StarKe21,2004,25,8,0
StarMa20,1963,24,14,2
StarMa21,2004,22,10,1
StarPa00,1972,23,8,0
StarRa20,2004,21,14,4
StarRo20,1982,23,9,4
StarSc20,2005,22,16,1
StarSt00,1983,22,15,3
StarTi20,1987,24,1,0
StarTo20,1990,24,16,6
StarTy00,2015,24,1,0
StasLe20,1941,25,5,
StasSt20,1946,27,1,
StatAr20,1948,23,14,
StatJi20,1951,24,8,
StatLa20,1986,23,6,0
StatRa20,1997,23,10,2
StatRa21,1967,23,14,2
StatRo20,1996,27,6,0
StauEr00,1950,25,12,
StauJe20,1951,22,3,
StauOd20,1949,25,9,
staurjas01,1987,24,2,0
StauRo00,1969,27,6,2
StauSc20,1981,22,10,0
StayJo20,1991,25,2,0
StebJo20,1946,23,10,
StecAa00,2000,25,10,0
StedTr20,1988,23,5,0
SteeAn00,2016,26,15,4
SteeAn20,1985,26,15,0
SteeBe00,2004,26,15,0
SteeCh20,1987,23,3,1
SteeCl20,1921,25,1,
SteeDi20,1951,24,5,
SteeEr20,1942,25,10,
SteeFr20,1939,26,3,
SteeGl20,1998,24,10,1
SteeJi20,1935,22,9,
SteeJo00,1992,23,11,3
SteeLa20,1974,24,1,0
SteeMa20,2001,22,15,5
SteeRe20,1921,24,8,
SteeRo00,2013,24,2,0
SteeRo20,1978,22,14,0
SteeRy00,2012,22,,0
StefBo20,1948,25,1,
StefJi20,1959,23,8,
StegLa00,1971,24,7,0
StegMi00,1992,22,16,0
StegPe20,1921,,6,
StehRo20,1960,23,12,4
SteiAl20,1982,24,7,1
SteiBi20,1923,24,6,
SteiBi21,1943,30,10,
SteiBo20,1969,21,14,5
SteiDe20,1984,23,10,4
SteiDo20,1953,21,8,
SteiEr20,2003,23,15,8
SteiGi20,1945,26,7,
SteiHe20,1921,23,1,
SteiKe20,1944,20,8,
SteiLa20,1930,30,11,
steinfre01,1976,24,7,1
SteiRe20,1950,23,12,
SteiRu20,1922,26,7,
SteiSa20,1929,24,9,
StelCr99,2008,22,11,1
StemGr00,1975,24,11,3
StemKe20,2002,24,2,0
StenBr20,1969,22,14,3
stenejan01,1967,25,14,5
StenMi20,1979,23,6,2
StenPa20,1942,24,11,
StenSt00,1996,25,1,0
StenSt20,1931,24,10,
StepAl20,2004,23,16,6
StepBi20,1926,22,5,
StepBr20,1978,22,6,0
StepCa20,1992,25,13,1
StepDa20,1995,22,13,1
StepDa21,1950,25,12,
StepDo00,2012,24,16,3
StepDw00,1980,23,16,1
StepEm00,2011,24,11,2
StepHa00,1962,24,6,1
StepHa20,1985,24,2,0
StepJa20,1997,23,8,1
StepJa21,1978,22,6,0
StepJo00,*,22,16,8
StepJo20,1987,24,1,0
StepJo21,1938,24,11,
StepKa00,1967,23,7,1
StepLa00,2009,22,16,2
StepLa20,1960,22,12,5
StepLe00,2002,24,5,0
StepMa00,1989,22,16,2
StepMa20,1990,22,4,0
StepMi20,1933,25,1,
StepNi00,2012,25,,0
StepRa20,1927,24,10,
StepRe20,1955,25,11,
StepRe21,1999,24,1,0
StepRe22,2012,25,,0
StepRi20,1993,28,16,2
StepRo20,1989,23,10,1
StepSa20,1993,24,16,1
StepSc20,1987,23,8,1
StepSh00,2014,23,16,3
StepSt20,1981,24,16,0
StepSy20,2008,24,16,1
StepTo00,1960,25,9,3
StepTo20,1930,23,12,
StepTr00,1998,22,13,1
StepTr01,2002,24,1,0
SterDu20,1920,25,13,
SterGi20,1926,26,3,
SterJo20,1987,23,2,0
SterJo21,1922,22,12,
SterNe00,2015,23,9,0
StetBi20,1967,22,2,1
SteuBo20,1943,22,1,
SteuTo00,1994,24,16,6
StevAr20,1926,29,4,
StevBi00,1968,23,2,0
StevCr00,2008,24,16,0
StevDi20,1970,22,14,3
StevDo20,1952,24,11,
StevDo21,2002,25,4,0
StevHo00,1973,23,14,1
StevJe00,2002,23,12,2
StevLa20,2004,22,9,1
StevMa20,1987,25,2,1
StevMa21,1987,23,3,1
StevMa22,1996,23,13,7
StevMa23,1922,29,8,
StevMa24,1985,29,2,0
StevNo20,1934,24,5,
StevPe20,1936,27,4,
StevRa20,1940,23,3,
StevRi20,1970,22,1,2
StewAn20,1989,24,16,2
StewCh20,1920,30,2,
StewCu20,1989,26,2,0
StewDa00,2010,22,13,1
StewDa20,2003,25,15,2
StewDa21,2006,24,14,6
StewDe20,1943,20,6,
StewJa00,1995,24,14,5
StewJa20,1995,24,4,1
StewJa21,2004,24,1,0
StewJe00,2012,23,4,1
StewJi20,1977,23,9,1
StewJo00,2008,21,16,7
StewJo20,1978,23,16,0
StewKo00,1995,23,10,3
StewMa20,1984,25,4,0
StewMa21,2001,22,15,1
StewMi20,1987,22,12,2
StewQu20,2001,23,16,1
StewRa20,1947,22,9,
StewRa21,1996,23,15,1
StewRy20,1996,23,14,1
StewSt20,1978,22,12,4
StewTo00,2001,22,3,0
StewTo01,2015,23,7,1
StewVa20,1943,24,10,
StewWa00,1969,22,14,1
SticCl20,2006,24,1,0
SticMo00,1960,22,12,3
SticWa20,1946,24,11,
StidHo20,1977,23,4,2
StieDa00,1978,22,15,4
StieJi20,1973,23,7,2
StieTe20,1976,22,14,3
StifJi20,1926,25,7,
StigJi00,1963,22,14,3
StilAr00,1978,23,16,5
StilBr00,1996,22,16,1
StilDe00,2012,23,8,1
StilGa00,1999,25,2,0
StilJi20,1948,24,12,
StilKe00,2013,21,16,6
StilKe20,1985,22,8,1
StilRo20,1975,24,13,4
StinBy00,2012,24,5,1
StinDa00,1973,22,14,4
StinEd00,2014,24,10,2
StinJi00,1961,23,14,0
StinJo20,2003,24,6,1
StinLe20,1988,22,15,2
StinMa20,2000,23,13,6
StinPe20,+,26,11,
StinTh20,1969,23,14,4
StitBi00,*,23,12,
StitCa20,1967,22,14,4
StitCl00,2010,25,5,0
StitHo20,1921,22,1,
StitSh00,2000,22,14,0
StLoBr00,2000,24,16,0
StobBi20,1921,25,7,
StocEr00,1996,22,1,0
StocHe20,1924,25,7,
StocHu20,1925,24,14,
StocJo20,1956,23,2,
StocLu00,2011,23,14,1
StocMa20,1989,23,8,1
StocMu20,1937,24,11,
StocRa20,1987,25,2,0
StoeCl00,2000,23,1,0
StoeEa20,1920,24,2,
StoeTe20,1967,22,6,0
StofEd20,1945,25,2,
StofJo00,1966,24,7,1
StofKe20,1946,27,11,
StojFr20,1935,23,12,
StokBa20,1998,25,3,0
StokBr00,1999,23,2,0
StokDi20,1937,24,11,
StokEr20,1987,25,1,0
StokEr21,1997,24,7,0
StokFr20,1987,23,8,1
StokJ.00,1995,23,12,5
StokJe20,1968,24,2,2
StokSi20,1967,23,3,0
StokTi20,1974,24,6,3
StolAn20,1939,22,1,
StolBr20,1996,24,9,1
StolTo20,1955,24,12,
StonAv20,1958,27,1,
StonBi20,1949,24,12,
StonDa99,2007,22,12,1
StonDo00,*,24,14,6
StonDo01,1951,24,12,
StonDw00,1987,23,14,1
StonJa01,2013,24,9,0
StonJa02,2014,22,12,5
StonJa20,1960,24,14,3
StonJo00,2003,24,1,0
StonJo20,1942,24,8,
StonKe20,1973,23,10,5
StonMi20,2001,23,7,0
StonMi21,1991,24,16,1
StonRo00,1994,23,16,1
StonSt20,1962,24,14,2
StooMi20,1987,26,3,1
StorBi20,1975,24,14,3
StorBr00,2014,24,13,7
StorBy00,2007,23,9,0
StorEd20,1934,27,10,
StorEr20,1998,23,1,0
StorGr20,1987,27,3,0
StorJa20,1924,24,14,
StotHa20,1930,23,2,
StotRi20,1968,23,3,3
StouCl00,1980,25,6,2
StouGl20,1945,24,10,
StouKe00,1988,24,8,4
StouOm20,1997,23,16,2
StouPe20,1949,25,6,
StovDi20,1947,25,11,
stovemat01,1991,23,16,3
StovJe00,1963,22,14,8
StovJe20,1982,24,9,2
StovMa00,2006,21,9,1
StovSm20,1960,22,14,8
StowOt00,1971,22,12,1
StowTo20,1992,26,12,0
StowTy20,1987,22,13,2
stoyapet01,1989,22,16,3
StraAr20,1965,22,4,2
StraBo00,1960,24,14,1
StraCh20,1928,29,3,
StraCl20,1938,25,9,
StraDe20,2004,24,5,1
StraDo20,1920,24,1,
StraDu20,1925,25,3,
StraDu21,1923,26,6,
StraEl20,1966,23,8,2
StraJi20,1946,28,11,
StraJo00,1974,22,12,0
StraLe00,1973,22,11,1
StraLe20,1924,25,6,
StraMi00,1975,22,11,6
StraMi01,1962,21,12,8
StraMi02,1993,22,9,1
StraMi20,1930,23,12,
StraRe20,1927,25,6,
StraSt00,1985,22,4,0
StraTh20,1983,22,4,0
StraTi20,1983,24,13,0
StraTr00,1987,23,12,10
StreDe00,2014,23,16,0
StreEr20,1987,23,3,1
StreGe20,1989,22,4,0
StreRi20,1983,23,16,4
StreRo00,2012,24,16,4
StreTa00,1999,22,2,0
StreTo00,2012,23,,0
StriAr20,1977,23,13,4
StriBi20,1951,24,6,
StriBi21,1923,25,3,
StriBi22,1951,24,9,
StriBi23,1959,23,12,
StriBo20,1952,23,12,
StriDa20,1960,29,14,3
StriDo20,2003,23,11,4
StriFr20,1988,22,16,2
StriGe20,1925,22,10,
StriHa20,1975,23,6,2
StriJo20,1942,24,9,
StriKo00,1995,21,16,7
StriLa00,1954,23,12,
StriSc20,1974,23,5,2
StriTo20,1963,23,12,4
StriZa20,2006,23,9,1
StroAr00,1970,24,14,1
StroAu20,1928,24,1,
StroBi20,2004,22,3,0
StroDa20,2008,22,1,0
StroDe20,1994,22,2,0
StroDo00,1974,24,1,0
StroFr20,1944,28,7,
StroFr21,2002,22,6,0
StroGe20,1948,24,14,
StroJa00,1953,25,12,
StroJa01,2015,21,10,1
StroJa20,1951,22,11,
StroJi00,1970,24,3,0
StroKe20,1929,23,10,
StroMa00,1994,23,8,1
StroMa01,2001,23,16,2
StroMi20,1965,21,12,4
StroMi21,1968,23,2,1
StroMo00,1969,23,0,0
StroRa00,1978,22,14,1
StroRi00,1989,24,3,0
StroSa00,2009,23,13,3
StroVi20,1985,25,1,0
StroWi20,1996,25,9,1
StroWi21,1987,23,12,0
StroWo20,1946,32,10,
StruAr20,1935,23,9,
StruGe20,1957,23,9,
StryDa20,1990,25,16,1
StrzJo00,1946,25,13,
StrzJu20,1990,22,16,1
StuaJi20,1941,22,5,
StuaRo20,1942,22,10,
StubDa00,1993,23,16,7
StubDa20,1988,23,16,2
StucCh20,2008,25,15,4
StucDa20,2010,23,1,0
StucHe20,1972,22,0,2
StucJi20,1980,22,16,3
StucSh20,1998,23,6,1
StudAn99,2008,23,6,0
StudDa20,1979,24,16,5
StudDa21,1994,24,1,0
StudKa20,2007,23,3,0
StudLe20,1982,24,9,3
StudMa20,1984,24,6,0
StudPa00,1961,23,14,2
StudSc00,1977,23,14,2
StudVe20,1971,23,8,0
StueMe20,1926,25,1,
StuhHa20,1926,25,1,
StukCh20,1967,24,14,3
StupJo00,2009,25,14,0
StupNa01,2012,24,,0
SturCa00,2013,24,16,2
SturCe20,1941,22,6,
SturDi20,1928,24,10,
SturFr20,1974,23,7,3
SturJe00,1961,25,14,2
SturLy20,1937,23,7,
SturOs20,1995,24,1,0
SturQu00,2012,24,,0
StutBo00,2006,24,16,0
StuvRu20,2003,23,4,0
StydJo20,1936,24,12,
StylLo20,1995,21,12,1
StynAn20,1960,21,12,6
Sua-Xa00,2014,23,13,1
SualNi00,1997,22,10,0
SubiNi20,1991,24,16,1
SuccRy44,2009,23,16,4
SuchLa20,1968,22,1,1
SuchPa20,1925,20,2,
SuciBo20,1962,23,6,3
SuciSt20,1946,25,4,
SudfZa00,2013,24,14,0
SuesRa20,1926,23,7,
SuffBo20,1941,22,10,
SugaLe00,1954,25,12,
SuggLe00,2003,23,7,2
SuggSh20,1976,23,11,3
SuggTe99,2003,21,16,4
SuggWa00,1962,23,14,3
SuheMa00,1980,22,16,1
SuheSt20,1948,26,12,
SuhxNd99,*+,23,16,15
suishsha01,2005,24,3,0
SulaJo20,1943,22,7,
SulfAl20,2002,25,14,2
SuliGe20,1952,24,9,
SullBo20,1948,25,13,
SullBo21,1947,23,3,
SullCa20,1987,25,3,2
SullCh20,1996,23,16,1
SullDa00,1973,22,1,0
SullDa20,1962,23,14,4
SullFr20,1935,23,11,
SullGe20,1924,27,6,
SullGe21,1948,22,1,
SullGe22,1974,22,13,3
SullHe20,1926,28,1,
SullIv20,1979,22,8,2
SullJa20,1921,,3,
SullJa21,1921,30,1,
SullJi20,1970,26,7,3
SullJo20,1992,23,6,0
SullJo21,1979,23,12,3
SullJo22,1986,25,15,2
SullJo23,2003,22,14,6
SullJo24,2008,23,16,1
SullKe20,1991,27,1,0
SullMa20,2001,23,10,1
SullMi20,1992,25,9,1
SullPa00,1972,22,14,0
SullSt20,1922,25,5,
SullTo00,1972,22,12,0
Sullxx20,1920,,1,
SumiDa20,1953,22,8,
SumlTo20,1978,22,1,2
SummBo20,1949,22,12,
SummCa00,1974,23,7,0
SummCh00,2012,23,,0
SummDo20,1984,23,16,0
SummFr00,2009,24,2,0
SummFr20,1969,22,8,2
SummJi20,1967,22,11,2
SummPa20,1952,22,2,
SummWi20,1977,23,13,1
SumnCh20,1955,25,10,
SumnWa20,1969,22,14,5
SumpTo20,1946,23,12,
SundMi00,1964,22,14,4
SundNi00,2010,23,16,1
SunsVi00,2014,23,9,0
sunteian01,1976,24,3,0
SupeKy20,1998,23,2,0
SupePh00,2012,22,,0
SupeSt20,1987,24,2,0
SupuLe20,1942,22,9,
SurtPa00,1998,22,16,2
SusoNi20,1946,25,6,
SustEd20,1949,27,11,
SutcGe20,1946,25,3,
SuthDo20,1959,23,8,
SuthDo21,1970,22,10,2
SuthVi00,2001,23,15,0
SutrJo20,1962,22,5,3
SuttAr20,1965,24,14,4
SuttEd00,1957,22,12,
SuttEd20,1993,24,15,1
SuttEr20,1996,24,4,0
SuttFr20,1987,24,2,1
SuttJa20,1999,25,5,0
SuttJo20,1949,25,9,
SuttJo21,1987,30,2,0
SuttMi20,1966,23,5,2
SuttMi21,1986,26,16,0
SuttMi22,1998,23,1,0
SuttMi23,1974,23,14,4
SuttRe20,1987,22,11,3
SuttRi20,1993,22,7,1
SuttRy20,1998,24,1,0
SuttTy00,2009,23,7,1
SuttWi00,2014,23,15,2
SvarHa20,1953,23,10,
SvenBu20,1937,22,10,
SvenGe20,1935,22,9,
SverPa20,1984,23,3,0
SvihBo20,1965,22,14,5
SvitWi20,2005,23,1,0
SvobBi00,1950,22,12,
SwaiAl20,1926,22,3,
SwaiBi20,1963,22,14,3
SwaiBr00,2009,24,6,0
SwaiGe00,2015,24,4,0
SwaiJo20,1981,22,12,2
SwanBi20,2005,23,8,0
SwanCh20,1994,24,13,0
SwanDa02,2015,23,7,1
SwanEr00,1991,21,12,2
SwanEr20,1986,23,9,0
SwanEv20,1924,22,9,
SwanKa20,1980,23,16,1
SwanLy00,1974,22,12,4
SwanPe20,2000,26,3,0
SwanRu20,1987,24,5,1
SwanSh20,1987,25,3,1
SwanTe20,1967,23,14,2
SwanTr00,2014,23,16,3
SwarGe20,1987,23,1,0
SwarGr20,1987,23,1,0
SwatRi20,1968,23,4,2
SwayHa20,1987,22,8,1
SwayKe00,2001,26,15,2
SwaySh20,1998,24,5,0
SweaDJ00,2013,22,16,4
SweeCa00,1980,25,15,3
SweeFr20,1925,24,8,
SweeFr21,1920,27,4,
SweeJ.00,2012,23,13,2
SweeJa20,1944,22,8,
SweeJi20,1984,22,10,2
SweeJo00,1972,24,11,0
SweeKa00,1966,24,10,6
SweeKe00,1987,24,3,1
SweeLi00,2008,24,11,1
SweeNe00,1967,22,10,1
SweeRo01,2013,23,9,1
SweeSt00,1973,23,14,1
SweeTo20,1987,24,3,0
