Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	matchup	isFinals	year	rank
1610612759	0049700056	MAY 10, 1998	SAS vs. UTA	L	SAS UTA	false	1997-98	2
1610612759	0049700052	MAY 09, 1998	SAS vs. UTA	W	SAS UTA	false	1997-98	2
1610612759	0049700048	MAY 07, 1998	SAS @ UTA	L	SAS UTA	false	1997-98	2
1610612759	0049700044	MAY 05, 1998	SAS @ UTA	L	SAS UTA	false	1997-98	2
1610612759	0049700024	APR 29, 1998	SAS vs. PHX	W	PHO SAS	false	1997-98	3
1610612759	0049700018	APR 27, 1998	SAS vs. PHX	W	PHO SAS	false	1997-98	3
1610612759	0049700010	APR 25, 1998	SAS @ PHX	L	PHO SAS	false	1997-98	3
1610612759	0049700004	APR 23, 1998	SAS @ PHX	W	PHO SAS	false	1997-98	3
1610612760	0049700059	MAY 12, 1998	SEA vs. LAL	L	LAL SEA	false	1997-98	2
1610612760	0049700054	MAY 10, 1998	SEA @ LAL	L	LAL SEA	false	1997-98	2
1610612760	0049700050	MAY 08, 1998	SEA @ LAL	L	LAL SEA	false	1997-98	2
1610612760	0049700046	MAY 06, 1998	SEA vs. LAL	L	LAL SEA	false	1997-98	2
1610612760	0049700042	MAY 04, 1998	SEA vs. LAL	W	LAL SEA	false	1997-98	2
1610612760	0049700033	MAY 02, 1998	SEA vs. MIN	W	MIN SEA	false	1997-98	3
1610612760	0049700028	APR 30, 1998	SEA @ MIN	W	MIN SEA	false	1997-98	3
1610612760	0049700021	APR 28, 1998	SEA @ MIN	L	MIN SEA	false	1997-98	3
1610612760	0049700016	APR 26, 1998	SEA vs. MIN	L	MIN SEA	false	1997-98	3
1610612760	0049700007	APR 24, 1998	SEA vs. MIN	W	MIN SEA	false	1997-98	3
1610612762	0049700088	JUN 14, 1998	UTA vs. CHI	L	CHI UTA	true	1997-98	0
1610612762	0049700087	JUN 12, 1998	UTA @ CHI	W	CHI UTA	true	1997-98	0
1610612762	0049700086	JUN 10, 1998	UTA @ CHI	L	CHI UTA	true	1997-98	0
1610612762	0049700085	JUN 07, 1998	UTA @ CHI	L	CHI UTA	true	1997-98	0
1610612762	0049700084	JUN 05, 1998	UTA vs. CHI	L	CHI UTA	true	1997-98	0
1610612762	0049700083	JUN 03, 1998	UTA vs. CHI	W	CHI UTA	true	1997-98	0
1610612762	0049700075	MAY 24, 1998	UTA @ LAL	W	LAL UTA	true	1997-98	1
1610612762	0049700073	MAY 22, 1998	UTA @ LAL	W	LAL UTA	true	1997-98	1
1610612762	0049700071	MAY 18, 1998	UTA vs. LAL	W	LAL UTA	true	1997-98	1
1610612762	0049700069	MAY 16, 1998	UTA vs. LAL	W	LAL UTA	true	1997-98	1
1610612762	0049700058	MAY 12, 1998	UTA vs. SAS	W	SAS UTA	true	1997-98	2
1610612762	0049700056	MAY 10, 1998	UTA @ SAS	W	SAS UTA	true	1997-98	2
1610612762	0049700052	MAY 09, 1998	UTA @ SAS	L	SAS UTA	true	1997-98	2
1610612762	0049700048	MAY 07, 1998	UTA vs. SAS	W	SAS UTA	true	1997-98	2
1610612762	0049700044	MAY 05, 1998	UTA vs. SAS	W	SAS UTA	true	1997-98	2
1610612762	0049700039	MAY 03, 1998	UTA vs. HOU	W	HOU UTA	true	1997-98	3
1610612762	0049700032	MAY 01, 1998	UTA @ HOU	W	HOU UTA	true	1997-98	3
1610612762	0049700025	APR 29, 1998	UTA @ HOU	L	HOU UTA	true	1997-98	3
1610612762	0049700012	APR 25, 1998	UTA vs. HOU	W	HOU UTA	true	1997-98	3
1610612762	0049700003	APR 23, 1998	UTA vs. HOU	L	HOU UTA	true	1997-98	3
1610612766	0049700057	MAY 13, 1998	CHH @ CHI	L	CHH CHI	false	1997-98	2
1610612766	0049700055	MAY 10, 1998	CHH vs. CHI	L	CHH CHI	false	1997-98	2
1610612766	0049700049	MAY 08, 1998	CHH vs. CHI	L	CHH CHI	false	1997-98	2
1610612766	0049700045	MAY 06, 1998	CHH @ CHI	W	CHH CHI	false	1997-98	2
1610612766	0049700041	MAY 03, 1998	CHH @ CHI	L	CHH CHI	false	1997-98	2
1610612766	0049700031	MAY 01, 1998	CHH @ ATL	W	ATL CHH	false	1997-98	3
1610612766	0049700020	APR 28, 1998	CHH @ ATL	L	ATL CHH	false	1997-98	3
1610612766	0049700011	APR 25, 1998	CHH vs. ATL	W	ATL CHH	false	1997-98	3
1610612766	0049700001	APR 23, 1998	CHH vs. ATL	W	ATL CHH	false	1997-98	3
1610612737	0049800056	MAY 24, 1999	ATL @ NYK	L	ATL NYK	false	1998-99	2
1610612737	0049800053	MAY 23, 1999	ATL @ NYK	L	ATL NYK	false	1998-99	2
1610612737	0049800047	MAY 20, 1999	ATL vs. NYK	L	ATL NYK	false	1998-99	2
1610612737	0049800043	MAY 18, 1999	ATL vs. NYK	L	ATL NYK	false	1998-99	2
1610612737	0049800035	MAY 16, 1999	ATL vs. DET	W	ATL DET	false	1998-99	3
1610612737	0049800026	MAY 14, 1999	ATL @ DET	L	ATL DET	false	1998-99	3
1610612737	0049800017	MAY 12, 1999	ATL @ DET	L	ATL DET	false	1998-99	3
1610612737	0049800010	MAY 10, 1999	ATL vs. DET	W	ATL DET	false	1998-99	3
1610612737	0049800004	MAY 08, 1999	ATL vs. DET	W	ATL DET	false	1998-99	3
1610612745	0049800032	MAY 15, 1999	HOU vs. LAL	L	HOU LAL	false	1998-99	3
1610612745	0049800024	MAY 13, 1999	HOU vs. LAL	W	HOU LAL	false	1998-99	3
1610612745	0049800016	MAY 11, 1999	HOU @ LAL	L	HOU LAL	false	1998-99	3
1610612745	0049800007	MAY 09, 1999	HOU @ LAL	L	HOU LAL	false	1998-99	3
1610612747	0049800054	MAY 23, 1999	LAL vs. SAS	L	LAL SAS	false	1998-99	2
1610612747	0049800051	MAY 22, 1999	LAL vs. SAS	L	LAL SAS	false	1998-99	2
1610612747	0049800046	MAY 19, 1999	LAL @ SAS	L	LAL SAS	false	1998-99	2
1610612747	0049800042	MAY 17, 1999	LAL @ SAS	L	LAL SAS	false	1998-99	2
1610612747	0049800032	MAY 15, 1999	LAL @ HOU	W	HOU LAL	false	1998-99	3
1610612747	0049800024	MAY 13, 1999	LAL @ HOU	L	HOU LAL	false	1998-99	3
1610612747	0049800016	MAY 11, 1999	LAL vs. HOU	W	HOU LAL	false	1998-99	3
1610612747	0049800007	MAY 09, 1999	LAL vs. HOU	W	HOU LAL	false	1998-99	3
1610612748	0049800033	MAY 16, 1999	MIA vs. NYK	L	MIA NYK	false	1998-99	3
1610612748	0049800025	MAY 14, 1999	MIA @ NYK	W	MIA NYK	false	1998-99	3
1610612748	0049800018	MAY 12, 1999	MIA @ NYK	L	MIA NYK	false	1998-99	3
1610612748	0049800009	MAY 10, 1999	MIA vs. NYK	W	MIA NYK	false	1998-99	3
1610612748	0049800001	MAY 08, 1999	MIA vs. NYK	L	MIA NYK	false	1998-99	3
1610612749	0049800023	MAY 13, 1999	MIL vs. IND	L	IND MIL	false	1998-99	3
1610612749	0049800015	MAY 11, 1999	MIL @ IND	L	IND MIL	false	1998-99	3
1610612749	0049800008	MAY 09, 1999	MIL @ IND	L	IND MIL	false	1998-99	3
1610612750	0049800031	MAY 15, 1999	MIN vs. SAS	L	MIN SAS	false	1998-99	3
1610612750	0049800022	MAY 13, 1999	MIN vs. SAS	L	MIN SAS	false	1998-99	3
1610612750	0049800014	MAY 11, 1999	MIN @ SAS	W	MIN SAS	false	1998-99	3
1610612750	0049800006	MAY 09, 1999	MIN @ SAS	L	MIN SAS	false	1998-99	3
1610612752	0049800087	JUN 25, 1999	NYK vs. SAS	L	NYK SAS	true	1998-99	0
1610612752	0049800086	JUN 23, 1999	NYK vs. SAS	L	NYK SAS	true	1998-99	0
1610612752	0049800085	JUN 21, 1999	NYK vs. SAS	W	NYK SAS	true	1998-99	0
1610612752	0049800084	JUN 18, 1999	NYK @ SAS	L	NYK SAS	true	1998-99	0
1610612752	0049800083	JUN 16, 1999	NYK @ SAS	L	NYK SAS	true	1998-99	0
1610612752	0049800074	JUN 11, 1999	NYK vs. IND	W	IND NYK	true	1998-99	1
1610612752	0049800073	JUN 09, 1999	NYK @ IND	W	IND NYK	true	1998-99	1
1610612752	0049800072	JUN 07, 1999	NYK vs. IND	L	IND NYK	true	1998-99	1
1610612752	0049800071	JUN 05, 1999	NYK vs. IND	W	IND NYK	true	1998-99	1
1610612752	0049800070	JUN 01, 1999	NYK @ IND	L	IND NYK	true	1998-99	1
1610612752	0049800069	MAY 30, 1999	NYK @ IND	W	IND NYK	true	1998-99	1
1610612752	0049800056	MAY 24, 1999	NYK vs. ATL	W	ATL NYK	true	1998-99	2
1610612752	0049800053	MAY 23, 1999	NYK vs. ATL	W	ATL NYK	true	1998-99	2
1610612752	0049800047	MAY 20, 1999	NYK @ ATL	W	ATL NYK	true	1998-99	2
1610612752	0049800043	MAY 18, 1999	NYK @ ATL	W	ATL NYK	true	1998-99	2
1610612752	0049800033	MAY 16, 1999	NYK @ MIA	W	MIA NYK	true	1998-99	3
1610612752	0049800025	MAY 14, 1999	NYK vs. MIA	L	MIA NYK	true	1998-99	3
1610612752	0049800018	MAY 12, 1999	NYK vs. MIA	W	MIA NYK	true	1998-99	3
1610612752	0049800009	MAY 10, 1999	NYK @ MIA	L	MIA NYK	true	1998-99	3
1610612752	0049800001	MAY 08, 1999	NYK @ MIA	W	MIA NYK	true	1998-99	3
1610612753	0049800030	MAY 15, 1999	ORL @ PHI	L	ORL PHI	false	1998-99	3
1610612753	0049800021	MAY 13, 1999	ORL @ PHI	L	ORL PHI	false	1998-99	3
1610612753	0049800013	MAY 11, 1999	ORL vs. PHI	W	ORL PHI	false	1998-99	3
1610612753	0049800005	MAY 09, 1999	ORL vs. PHI	L	ORL PHI	false	1998-99	3
1610612754	0049800074	JUN 11, 1999	IND @ NYK	L	IND NYK	false	1998-99	1
1610612754	0049800073	JUN 09, 1999	IND vs. NYK	L	IND NYK	false	1998-99	1
1610612754	0049800072	JUN 07, 1999	IND @ NYK	W	IND NYK	false	1998-99	1
1610612754	0049800071	JUN 05, 1999	IND @ NYK	L	IND NYK	false	1998-99	1
1610612754	0049800070	JUN 01, 1999	IND vs. NYK	W	IND NYK	false	1998-99	1
1610612754	0049800069	MAY 30, 1999	IND vs. NYK	L	IND NYK	false	1998-99	1
1610612754	0049800052	MAY 23, 1999	IND @ PHI	W	IND PHI	false	1998-99	2
1610612754	0049800049	MAY 21, 1999	IND @ PHI	W	IND PHI	false	1998-99	2
1610612754	0049800045	MAY 19, 1999	IND vs. PHI	W	IND PHI	false	1998-99	2
1610612754	0049800041	MAY 17, 1999	IND vs. PHI	W	IND PHI	false	1998-99	2
1610612754	0049800023	MAY 13, 1999	IND @ MIL	W	IND MIL	false	1998-99	3
1610612754	0049800015	MAY 11, 1999	IND vs. MIL	W	IND MIL	false	1998-99	3
1610612754	0049800008	MAY 09, 1999	IND vs. MIL	W	IND MIL	false	1998-99	3
1610612755	0049800052	MAY 23, 1999	PHI vs. IND	L	IND PHI	false	1998-99	2
1610612755	0049800049	MAY 21, 1999	PHI vs. IND	L	IND PHI	false	1998-99	2
1610612755	0049800045	MAY 19, 1999	PHI @ IND	L	IND PHI	false	1998-99	2
1610612755	0049800041	MAY 17, 1999	PHI @ IND	L	IND PHI	false	1998-99	2
1610612755	0049800030	MAY 15, 1999	PHI vs. ORL	W	ORL PHI	false	1998-99	3
1610612755	0049800021	MAY 13, 1999	PHI vs. ORL	W	ORL PHI	false	1998-99	3
1610612755	0049800013	MAY 11, 1999	PHI @ ORL	L	ORL PHI	false	1998-99	3
1610612755	0049800005	MAY 09, 1999	PHI @ ORL	W	ORL PHI	false	1998-99	3
1610612756	0049800019	MAY 12, 1999	PHX vs. POR	L	PHO POR	false	1998-99	3
1610612756	0049800012	MAY 10, 1999	PHX @ POR	L	PHO POR	false	1998-99	3
1610612756	0049800002	MAY 08, 1999	PHX @ POR	L	PHO POR	false	1998-99	3
1610612757	0049800079	JUN 06, 1999	POR vs. SAS	L	POR SAS	false	1998-99	1
1610612757	0049800078	JUN 04, 1999	POR vs. SAS	L	POR SAS	false	1998-99	1
1610612757	0049800077	MAY 31, 1999	POR @ SAS	L	POR SAS	false	1998-99	1
1610612757	0049800076	MAY 29, 1999	POR @ SAS	L	POR SAS	false	1998-99	1
1610612757	0049800062	MAY 27, 1999	POR vs. UTA	W	POR UTA	false	1998-99	2
1610612757	0049800058	MAY 25, 1999	POR @ UTA	L	POR UTA	false	1998-99	2
1610612757	0049800055	MAY 23, 1999	POR vs. UTA	W	POR UTA	false	1998-99	2
1610612757	0049800050	MAY 22, 1999	POR vs. UTA	W	POR UTA	false	1998-99	2
1610612757	0049800048	MAY 20, 1999	POR @ UTA	W	POR UTA	false	1998-99	2
1610612757	0049800044	MAY 18, 1999	POR @ UTA	L	POR UTA	false	1998-99	2
1610612757	0049800019	MAY 12, 1999	POR @ PHX	W	PHO POR	false	1998-99	3
1610612757	0049800012	MAY 10, 1999	POR vs. PHX	W	PHO POR	false	1998-99	3
1610612757	0049800002	MAY 08, 1999	POR vs. PHX	W	PHO POR	false	1998-99	3
1610612758	0049800037	MAY 16, 1999	SAC @ UTA	L	SAC UTA	false	1998-99	3
1610612758	0049800028	MAY 14, 1999	SAC vs. UTA	L	SAC UTA	false	1998-99	3
1610612758	0049800020	MAY 12, 1999	SAC vs. UTA	W	SAC UTA	false	1998-99	3
1610612758	0049800011	MAY 10, 1999	SAC @ UTA	W	SAC UTA	false	1998-99	3
1610612758	0049800003	MAY 08, 1999	SAC @ UTA	L	SAC UTA	false	1998-99	3
1610612759	0049800087	JUN 25, 1999	SAS @ NYK	W	NYK SAS	true	1998-99	0
1610612759	0049800086	JUN 23, 1999	SAS @ NYK	W	NYK SAS	true	1998-99	0
1610612759	0049800085	JUN 21, 1999	SAS @ NYK	L	NYK SAS	true	1998-99	0
1610612759	0049800084	JUN 18, 1999	SAS vs. NYK	W	NYK SAS	true	1998-99	0
1610612759	0049800083	JUN 16, 1999	SAS vs. NYK	W	NYK SAS	true	1998-99	0
1610612759	0049800079	JUN 06, 1999	SAS @ POR	W	POR SAS	true	1998-99	1
1610612759	0049800078	JUN 04, 1999	SAS @ POR	W	POR SAS	true	1998-99	1
1610612759	0049800077	MAY 31, 1999	SAS vs. POR	W	POR SAS	true	1998-99	1
1610612759	0049800076	MAY 29, 1999	SAS vs. POR	W	POR SAS	true	1998-99	1
1610612759	0049800054	MAY 23, 1999	SAS @ LAL	W	LAL SAS	true	1998-99	2
1610612759	0049800051	MAY 22, 1999	SAS @ LAL	W	LAL SAS	true	1998-99	2
1610612759	0049800046	MAY 19, 1999	SAS vs. LAL	W	LAL SAS	true	1998-99	2
1610612759	0049800042	MAY 17, 1999	SAS vs. LAL	W	LAL SAS	true	1998-99	2
1610612759	0049800031	MAY 15, 1999	SAS @ MIN	W	MIN SAS	true	1998-99	3
1610612759	0049800022	MAY 13, 1999	SAS @ MIN	W	MIN SAS	true	1998-99	3
1610612759	0049800014	MAY 11, 1999	SAS vs. MIN	L	MIN SAS	true	1998-99	3
1610612759	0049800006	MAY 09, 1999	SAS vs. MIN	W	MIN SAS	true	1998-99	3
1610612762	0049800062	MAY 27, 1999	UTA @ POR	L	POR UTA	false	1998-99	2
1610612762	0049800058	MAY 25, 1999	UTA vs. POR	W	POR UTA	false	1998-99	2
1610612762	0049800055	MAY 23, 1999	UTA @ POR	L	POR UTA	false	1998-99	2
1610612762	0049800050	MAY 22, 1999	UTA @ POR	L	POR UTA	false	1998-99	2
1610612762	0049800048	MAY 20, 1999	UTA vs. POR	L	POR UTA	false	1998-99	2
1610612762	0049800044	MAY 18, 1999	UTA vs. POR	W	POR UTA	false	1998-99	2
1610612762	0049800037	MAY 16, 1999	UTA vs. SAC	W	SAC UTA	false	1998-99	3
1610612762	0049800028	MAY 14, 1999	UTA @ SAC	W	SAC UTA	false	1998-99	3
1610612762	0049800020	MAY 12, 1999	UTA @ SAC	L	SAC UTA	false	1998-99	3
1610612762	0049800011	MAY 10, 1999	UTA vs. SAC	L	SAC UTA	false	1998-99	3
1610612762	0049800003	MAY 08, 1999	UTA vs. SAC	W	SAC UTA	false	1998-99	3
1610612765	0049800035	MAY 16, 1999	DET @ ATL	L	ATL DET	false	1998-99	3
1610612765	0049800026	MAY 14, 1999	DET vs. ATL	W	ATL DET	false	1998-99	3
1610612765	0049800017	MAY 12, 1999	DET vs. ATL	W	ATL DET	false	1998-99	3
1610612765	0049800010	MAY 10, 1999	DET @ ATL	L	ATL DET	false	1998-99	3
1610612765	0049800004	MAY 08, 1999	DET @ ATL	L	ATL DET	false	1998-99	3
1610612747	0049900088	JUN 19, 2000	LAL vs. IND	W	IND LAL	true	1999-00	0
1610612747	0049900087	JUN 16, 2000	LAL @ IND	L	IND LAL	true	1999-00	0
1610612747	0049900086	JUN 14, 2000	LAL @ IND	W	IND LAL	true	1999-00	0
1610612747	0049900085	JUN 11, 2000	LAL @ IND	L	IND LAL	true	1999-00	0
1610612747	0049900084	JUN 09, 2000	LAL vs. IND	W	IND LAL	true	1999-00	0
1610612747	0049900083	JUN 07, 2000	LAL vs. IND	W	IND LAL	true	1999-00	0
1610612747	0049900075	JUN 04, 2000	LAL vs. POR	W	LAL POR	true	1999-00	1
1610612747	0049900074	JUN 02, 2000	LAL @ POR	L	LAL POR	true	1999-00	1
1610612747	0049900073	MAY 30, 2000	LAL vs. POR	L	LAL POR	true	1999-00	1
1610612747	0049900072	MAY 28, 2000	LAL @ POR	W	LAL POR	true	1999-00	1
1610612747	0049900071	MAY 26, 2000	LAL @ POR	W	LAL POR	true	1999-00	1
1610612747	0049900070	MAY 22, 2000	LAL vs. POR	L	LAL POR	true	1999-00	1
1610612747	0049900069	MAY 20, 2000	LAL vs. POR	W	LAL POR	true	1999-00	1
1610612747	0049900059	MAY 16, 2000	LAL vs. PHX	W	LAL PHO	true	1999-00	2
1610612747	0049900058	MAY 14, 2000	LAL @ PHX	L	LAL PHO	true	1999-00	2
1610612747	0049900057	MAY 12, 2000	LAL @ PHX	W	LAL PHO	true	1999-00	2
1610612747	0049900056	MAY 10, 2000	LAL vs. PHX	W	LAL PHO	true	1999-00	2
1610612747	0049900055	MAY 07, 2000	LAL vs. PHX	W	LAL PHO	true	1999-00	2
1610612747	0049900039	MAY 05, 2000	LAL vs. SAC	W	LAL SAC	true	1999-00	3
1610612747	0049900028	MAY 02, 2000	LAL @ SAC	L	LAL SAC	true	1999-00	3
1610612747	0049900024	APR 30, 2000	LAL @ SAC	L	LAL SAC	true	1999-00	3
1610612747	0049900016	APR 27, 2000	LAL vs. SAC	W	LAL SAC	true	1999-00	3
1610612747	0049900007	APR 23, 2000	LAL vs. SAC	W	LAL SAC	true	1999-00	3
1610612748	0049900047	MAY 21, 2000	MIA vs. NYK	L	MIA NYK	false	1999-00	2
1610612748	0049900046	MAY 19, 2000	MIA @ NYK	L	MIA NYK	false	1999-00	2
1610612748	0049900045	MAY 17, 2000	MIA vs. NYK	W	MIA NYK	false	1999-00	2
1610612748	0049900044	MAY 14, 2000	MIA @ NYK	L	MIA NYK	false	1999-00	2
1610612748	0049900043	MAY 12, 2000	MIA @ NYK	W	MIA NYK	false	1999-00	2
1610612748	0049900042	MAY 09, 2000	MIA vs. NYK	L	MIA NYK	false	1999-00	2
1610612748	0049900041	MAY 07, 2000	MIA vs. NYK	W	MIA NYK	false	1999-00	2
1610612748	0049900018	APR 29, 2000	MIA @ DET	W	DET MIA	false	1999-00	3
1610612748	0049900011	APR 25, 2000	MIA vs. DET	W	DET MIA	false	1999-00	3
1610612748	0049900001	APR 22, 2000	MIA vs. DET	W	DET MIA	false	1999-00	3
1610612749	0049900033	MAY 04, 2000	MIL @ IND	L	IND MIL	false	1999-00	3
1610612749	0049900025	MAY 01, 2000	MIL vs. IND	W	IND MIL	false	1999-00	3
1610612749	0049900021	APR 29, 2000	MIL vs. IND	L	IND MIL	false	1999-00	3
1610612749	0049900015	APR 27, 2000	MIL @ IND	W	IND MIL	false	1999-00	3
1610612749	0049900008	APR 23, 2000	MIL @ IND	L	IND MIL	false	1999-00	3
1610612750	0049900029	MAY 02, 2000	MIN vs. POR	L	MIN POR	false	1999-00	3
1610612750	0049900023	APR 30, 2000	MIN vs. POR	W	MIN POR	false	1999-00	3
1610612750	0049900014	APR 26, 2000	MIN @ POR	L	MIN POR	false	1999-00	3
1610612750	0049900006	APR 23, 2000	MIN @ POR	L	MIN POR	false	1999-00	3
1610612752	0049900081	JUN 02, 2000	NYK vs. IND	L	IND NYK	false	1999-00	1
1610612752	0049900080	MAY 31, 2000	NYK @ IND	L	IND NYK	false	1999-00	1
1610612752	0049900079	MAY 29, 2000	NYK vs. IND	W	IND NYK	false	1999-00	1
1610612752	0049900078	MAY 27, 2000	NYK vs. IND	W	IND NYK	false	1999-00	1
1610612752	0049900077	MAY 25, 2000	NYK @ IND	L	IND NYK	false	1999-00	1
1610612752	0049900076	MAY 23, 2000	NYK @ IND	L	IND NYK	false	1999-00	1
1610612752	0049900047	MAY 21, 2000	NYK @ MIA	W	MIA NYK	false	1999-00	2
1610612752	0049900046	MAY 19, 2000	NYK vs. MIA	W	MIA NYK	false	1999-00	2
1610612752	0049900045	MAY 17, 2000	NYK @ MIA	L	MIA NYK	false	1999-00	2
1610612752	0049900044	MAY 14, 2000	NYK vs. MIA	W	MIA NYK	false	1999-00	2
1610612752	0049900043	MAY 12, 2000	NYK vs. MIA	L	MIA NYK	false	1999-00	2
1610612752	0049900042	MAY 09, 2000	NYK @ MIA	W	MIA NYK	false	1999-00	2
1610612752	0049900041	MAY 07, 2000	NYK @ MIA	L	MIA NYK	false	1999-00	2
1610612752	0049900022	APR 30, 2000	NYK @ TOR	W	NYK TOR	false	1999-00	3
1610612752	0049900013	APR 26, 2000	NYK vs. TOR	W	NYK TOR	false	1999-00	3
1610612752	0049900005	APR 23, 2000	NYK vs. TOR	W	NYK TOR	false	1999-00	3
1610612754	0049900088	JUN 19, 2000	IND @ LAL	L	IND LAL	true	1999-00	0
1610612754	0049900087	JUN 16, 2000	IND vs. LAL	W	IND LAL	true	1999-00	0
1610612754	0049900086	JUN 14, 2000	IND vs. LAL	L	IND LAL	true	1999-00	0
1610612754	0049900085	JUN 11, 2000	IND vs. LAL	W	IND LAL	true	1999-00	0
1610612754	0049900084	JUN 09, 2000	IND @ LAL	L	IND LAL	true	1999-00	0
1610612754	0049900083	JUN 07, 2000	IND @ LAL	L	IND LAL	true	1999-00	0
1610612754	0049900081	JUN 02, 2000	IND @ NYK	W	IND NYK	true	1999-00	1
1610612754	0049900080	MAY 31, 2000	IND vs. NYK	W	IND NYK	true	1999-00	1
1610612754	0049900079	MAY 29, 2000	IND @ NYK	L	IND NYK	true	1999-00	1
1610612754	0049900078	MAY 27, 2000	IND @ NYK	L	IND NYK	true	1999-00	1
1610612754	0049900077	MAY 25, 2000	IND vs. NYK	W	IND NYK	true	1999-00	1
1610612754	0049900076	MAY 23, 2000	IND vs. NYK	W	IND NYK	true	1999-00	1
1610612754	0049900053	MAY 19, 2000	IND @ PHI	W	IND PHI	true	1999-00	2
1610612754	0049900052	MAY 15, 2000	IND vs. PHI	L	IND PHI	true	1999-00	2
1610612754	0049900051	MAY 13, 2000	IND @ PHI	L	IND PHI	true	1999-00	2
1610612754	0049900050	MAY 10, 2000	IND @ PHI	W	IND PHI	true	1999-00	2
1610612754	0049900049	MAY 08, 2000	IND vs. PHI	W	IND PHI	true	1999-00	2
1610612754	0049900048	MAY 06, 2000	IND vs. PHI	W	IND PHI	true	1999-00	2
1610612754	0049900033	MAY 04, 2000	IND vs. MIL	W	IND MIL	true	1999-00	3
1610612754	0049900025	MAY 01, 2000	IND @ MIL	L	IND MIL	true	1999-00	3
1610612754	0049900021	APR 29, 2000	IND @ MIL	W	IND MIL	true	1999-00	3
1610612754	0049900015	APR 27, 2000	IND vs. MIL	L	IND MIL	true	1999-00	3
1610612754	0049900008	APR 23, 2000	IND vs. MIL	W	IND MIL	true	1999-00	3
1610612755	0049900053	MAY 19, 2000	PHI vs. IND	L	IND PHI	false	1999-00	2
1610612755	0049900052	MAY 15, 2000	PHI @ IND	W	IND PHI	false	1999-00	2
1610612755	0049900051	MAY 13, 2000	PHI vs. IND	W	IND PHI	false	1999-00	2
1610612755	0049900050	MAY 10, 2000	PHI vs. IND	L	IND PHI	false	1999-00	2
1610612755	0049900049	MAY 08, 2000	PHI @ IND	L	IND PHI	false	1999-00	2
1610612755	0049900048	MAY 06, 2000	PHI @ IND	L	IND PHI	false	1999-00	2
1610612755	0049900026	MAY 01, 2000	PHI vs. CHH	W	CHH PHI	false	1999-00	3
1610612755	0049900017	APR 28, 2000	PHI vs. CHH	W	CHH PHI	false	1999-00	3
1610612755	0049900009	APR 24, 2000	PHI @ CHH	L	CHH PHI	false	1999-00	3
1610612755	0049900004	APR 22, 2000	PHI @ CHH	W	CHH PHI	false	1999-00	3
1610612756	0049900059	MAY 16, 2000	PHX @ LAL	L	LAL PHO	false	1999-00	2
1610612756	0049900058	MAY 14, 2000	PHX vs. LAL	W	LAL PHO	false	1999-00	2
1610612756	0049900057	MAY 12, 2000	PHX vs. LAL	L	LAL PHO	false	1999-00	2
1610612756	0049900056	MAY 10, 2000	PHX @ LAL	L	LAL PHO	false	1999-00	2
1610612756	0049900055	MAY 07, 2000	PHX @ LAL	L	LAL PHO	false	1999-00	2
1610612756	0049900030	MAY 02, 2000	PHX vs. SAS	W	PHO SAS	false	1999-00	3
1610612756	0049900019	APR 29, 2000	PHX vs. SAS	W	PHO SAS	false	1999-00	3
1610612756	0049900012	APR 25, 2000	PHX @ SAS	L	PHO SAS	false	1999-00	3
1610612756	0049900002	APR 22, 2000	PHX @ SAS	W	PHO SAS	false	1999-00	3
1610612757	0049900075	JUN 04, 2000	POR @ LAL	L	LAL POR	false	1999-00	1
1610612757	0049900074	JUN 02, 2000	POR vs. LAL	W	LAL POR	false	1999-00	1
1610612757	0049900073	MAY 30, 2000	POR @ LAL	W	LAL POR	false	1999-00	1
1610612757	0049900072	MAY 28, 2000	POR vs. LAL	L	LAL POR	false	1999-00	1
1610612757	0049900071	MAY 26, 2000	POR vs. LAL	L	LAL POR	false	1999-00	1
1610612757	0049900070	MAY 22, 2000	POR @ LAL	W	LAL POR	false	1999-00	1
1610612757	0049900069	MAY 20, 2000	POR @ LAL	L	LAL POR	false	1999-00	1
1610612757	0049900066	MAY 16, 2000	POR vs. UTA	W	POR UTA	false	1999-00	2
1610612757	0049900065	MAY 14, 2000	POR @ UTA	L	POR UTA	false	1999-00	2
1610612757	0049900064	MAY 11, 2000	POR @ UTA	W	POR UTA	false	1999-00	2
1610612757	0049900063	MAY 09, 2000	POR vs. UTA	W	POR UTA	false	1999-00	2
1610612757	0049900062	MAY 07, 2000	POR vs. UTA	W	POR UTA	false	1999-00	2
1610612757	0049900029	MAY 02, 2000	POR @ MIN	W	MIN POR	false	1999-00	3
1610612757	0049900023	APR 30, 2000	POR @ MIN	L	MIN POR	false	1999-00	3
1610612757	0049900014	APR 26, 2000	POR vs. MIN	W	MIN POR	false	1999-00	3
1610612757	0049900006	APR 23, 2000	POR vs. MIN	W	MIN POR	false	1999-00	3
1610612758	0049900039	MAY 05, 2000	SAC @ LAL	L	LAL SAC	false	1999-00	3
1610612758	0049900028	MAY 02, 2000	SAC vs. LAL	W	LAL SAC	false	1999-00	3
1610612758	0049900024	APR 30, 2000	SAC vs. LAL	W	LAL SAC	false	1999-00	3
1610612758	0049900016	APR 27, 2000	SAC @ LAL	L	LAL SAC	false	1999-00	3
1610612758	0049900007	APR 23, 2000	SAC @ LAL	L	LAL SAC	false	1999-00	3
