id,season,age,ps
hrkacto01,1987,21,2.8
hrkacto01,1988,22,2.5
hrkacto01,1989,23,1.5
hrkacto01,1989,23,1.0
hrkacto01,1989,23,0.6
hrkacto01,1990,24,2.7
hrkacto01,1991,25,0.6
hrkacto01,1991,25,0.6
hrkacto01,1991,25,0.0
hrkacto01,1993,27,0.2
hrkacto01,1997,31,3.1
hrkacto01,1997,31,1.0
hrkacto01,1997,31,2.1
hrkacto01,1998,32,3.0
hrkacto01,1999,33,0.6
hrkacto01,1999,33,0.0
hrkacto01,1999,33,0.5
hrkacto01,2000,34,3.6
hrkacto01,2001,35,4.0
hrkacto01,2002,36,0.9
hrycuji01,1974,25,0.4
hrymnst01,1951,25,0.7
hryneti01,1982,19,-0.4
hryneti01,1983,20,0.1
huardbi01,1992,25,-0.1
huardbi01,1993,26,-1.4
huardbi01,1994,27,0.0
huardbi01,1994,27,-0.4
huardbi01,1994,27,0.4
huardbi01,1995,28,0.4
huardbi01,1996,29,0.5
huardbi01,1997,30,-0.8
huardbi01,1998,31,0.0
huardbi01,1999,32,0.0
huardro01,1930,28,0.2
hubacpe01,2000,21,0.0
huberjo01,2012,19,3.3
huberjo01,2013,20,2.2
huberjo01,2014,21,6.0
huberjo01,2015,22,7.3
huberwi01,1978,21,4.2
huberwi01,1979,22,5.5
huberwi01,1980,23,6.1
huberwi01,1981,24,6.1
huberwi01,1982,25,4.6
huberwi01,1983,26,2.7
huberwi01,1984,27,1.6
huberwi01,1985,28,3.5
huberwi01,1986,29,3.7
huberwi01,1987,30,3.8
huberwi01,1987,30,0.5
huberwi01,1987,30,1.9
huberwi01,1987,30,1.4
hubicgr01,1975,24,3.4
hubicgr01,1979,28,0.2
huckfr01,1969,24,-0.1
huckfr01,1970,25,1.6
huckfr01,1970,25,0.3
huckfr01,1970,25,1.3
huckfr01,1972,27,2.6
huckfr01,1973,28,
huckfr01,1974,29,
huckfr01,1975,30,
huckfr01,1976,31,
huckfr01,1977,32,
huculfr01,1950,19,0.2
huculfr01,1951,20,1.7
huculfr01,1952,21,4.0
huculfr01,1953,22,0.1
huculfr01,1967,36,3.7
huddych01,1980,21,1.0
huddych01,1981,22,2.9
huddych01,1982,23,9.1
huddych01,1983,24,6.2
huddych01,1984,25,7.5
huddych01,1985,26,5.1
huddych01,1986,27,3.8
huddych01,1987,28,6.3
huddych01,1988,29,5.8
huddych01,1989,30,2.9
huddych01,1990,31,4.0
huddych01,1991,32,2.9
huddych01,1992,33,4.2
huddych01,1993,34,3.6
huddych01,1994,35,1.9
huddych01,1994,35,-0.1
huddych01,1994,35,2.1
huddych01,1995,36,2.5
huddych01,1995,36,2.5
huddych01,1995,36,0.0
huddych01,1996,37,0.0
hudleji01,2003,20,0.2
hudleji01,2005,22,-0.1
hudleji01,2006,23,3.4
hudleji01,2007,24,4.6
hudleji01,2008,25,6.3
hudleji01,2010,27,2.9
hudleji01,2011,28,6.4
hudleji01,2012,29,2.4
hudleji01,2013,30,5.9
hudleji01,2014,31,10.2
hudleji01,2015,32,4.8
hudleji01,2015,32,3.3
hudleji01,2015,32,1.5
hudleji01,2016,33,0.5
hudonch01,2015,21,0.3
hudonch01,2016,22,0.2
hudsoda01,1972,23,0.8
hudsoda01,1973,24,-0.5
hudsoda01,1974,25,2.0
hudsoda01,1975,26,0.9
hudsoda01,1976,27,2.4
hudsoda01,1977,28,1.8
hudsole01,1978,23,0.1
hudsomi01,1988,21,0.8
hudsomi01,1989,22,0.8
hudsomi01,1990,23,0.6
hudsomi01,1991,24,1.3
hudsomi01,1992,25,-0.5
hudsomi01,1992,25,-0.4
hudsomi01,1992,25,-0.1
hudsomi01,1993,26,-0.1
hudsomi01,1994,27,-0.2
hudsomi01,1995,28,0.6
hudsomi01,1995,28,-0.5
hudsomi01,1995,28,1.1
hudsomi01,1996,29,-0.3
hudsoro01,1937,26,0.1
hudsoro01,1939,28,0.0
huffmke01,1986,19,0.5
huffmke01,1987,20,3.0
huffmke01,1988,21,1.7
huffmke01,1989,22,2.0
huffmke01,1990,23,0.7
huffmke01,1991,24,5.7
huffmke01,1992,25,3.1
huffmke01,1993,26,1.5
huffmke01,1993,26,1.2
huffmke01,1993,26,0.3
huffmke01,1994,27,0.7
huffmke01,1995,28,2.4
huffmke01,1995,28,2.0
huffmke01,1995,28,0.4
huggial01,1930,20,-0.3
hugheal01,1930,29,1.0
hugheal01,1931,30,-0.4
hughebr01,1967,24,4.3
hughebr01,1968,25,4.1
hughebr01,1969,26,0.4
hughebr01,1970,27,1.9
hughebr01,1971,28,5.2
hughebr01,1972,29,2.1
hughebr01,1972,29,1.5
hughebr01,1972,29,0.6
hughebr01,1973,30,2.3
hughebr01,1973,30,0.1
hughebr01,1973,30,2.2
hughebr01,1974,31,2.6
hughebr01,1975,32,
hughebr01,1976,33,
hughebr01,1977,34,
hughebr01,1978,35,
hughebr02,1988,22,-0.3
hughebr02,1989,23,-0.1
hughebr02,1991,25,0.1
hughebr02,1992,26,-0.6
hughebr02,1993,27,1.6
hughebr02,1994,28,0.9
hughebr02,1995,29,-0.5
hughebr02,1996,30,0.2
hughefr01,1971,22,-0.2
hughefr01,1972,23,
hughefr01,1973,24,
hughefr01,1974,25,
hughefr01,1975,26,
hughefr01,1976,27,
hughefr01,1976,27,
hughefr01,1976,27,
hughefr01,1977,28,
hugheho01,1967,28,0.7
hugheho01,1968,29,2.1
hugheho01,1969,30,-0.4
hugheja01,1929,23,2.4
hugheja02,1980,23,1.2
hugheja02,1981,24,0.0
hughejo01,1974,20,
hughejo01,1975,21,
hughejo01,1976,22,
hughejo01,1977,23,
hughejo01,1978,24,
hughejo01,1978,24,
hughejo01,1978,24,
hughejo01,1979,25,2.9
hughejo01,1980,26,0.3
hughepa01,1977,22,-0.2
hughepa01,1978,23,1.0
hughepa01,1979,24,0.9
hughepa01,1980,25,0.1
hughepa01,1980,25,0.3
hughepa01,1980,25,-0.1
hughepa01,1981,26,2.8
hughepa01,1982,27,2.2
hughepa01,1983,28,3.4
hughepa01,1984,29,0.0
hughepa01,1985,30,-0.2
hughepa01,1986,31,-0.7
hughepa01,1986,31,-0.6
hughepa01,1986,31,-0.1
hughery01,1995,24,-0.1
hulbijo01,1996,23,-0.2
hulbijo01,1997,24,0.2
hulbijo01,1998,25,0.0
hulbijo01,1999,26,0.0
hulbijo01,2000,27,-0.2
hullbo01,1957,19,3.6
hullbo01,1958,20,4.3
hullbo01,1959,21,9.2
hullbo01,1960,22,6.0
hullbo01,1961,23,10.0
hullbo01,1962,24,6.5
hullbo01,1963,25,10.9
hullbo01,1964,26,9.0
hullbo01,1965,27,11.8
hullbo01,1966,28,10.3
hullbo01,1967,29,9.8
hullbo01,1968,30,12.0
hullbo01,1969,31,8.5
hullbo01,1970,32,10.6
hullbo01,1971,33,12.2
hullbo01,1972,34,
hullbo01,1973,35,
hullbo01,1974,36,
hullbo01,1975,37,
hullbo01,1976,38,
hullbo01,1977,39,
hullbo01,1978,40,
hullbo01,1979,41,0.9
hullbo01,1979,41,0.5
hullbo01,1979,41,0.3
hullbr01,1986,22,0.0
hullbr01,1987,23,5.5
hullbr01,1987,23,4.2
hullbr01,1987,23,1.3
hullbr01,1988,24,6.7
hullbr01,1989,25,11.8
hullbr01,1990,26,
hullbr01,1991,27,11.9
hullbr01,1992,28,9.1
hullbr01,1993,29,10.9
hullbr01,1994,30,6.1
hullbr01,1995,31,9.7
hullbr01,1996,32,9.4
hullbr01,1997,33,8.4
hullbr01,1998,34,8.5
hullbr01,1999,35,5.6
hullbr01,2000,36,10.3
hullbr01,2001,37,8.0
hullbr01,2002,38,9.7
hullbr01,2003,39,7.8
hullbr01,2005,41,-0.1
hullde01,1964,20,0.8
hullde01,1965,21,-0.1
hullde01,1966,22,4.3
hullde01,1967,23,1.8
hullde01,1968,24,6.1
hullde01,1969,25,4.1
hullde01,1970,26,7.5
hullde01,1971,27,7.2
hullde01,1972,28,8.9
hullde01,1973,29,6.9
hullde01,1974,30,2.0
hullde01,1975,31,5.0
hullde01,1976,32,1.8
hullde01,1977,33,-0.5
hulljo01,1988,19,2.4
hulljo01,1989,20,0.7
hulljo01,1990,21,0.3
hulljo01,1991,22,-0.2
hulljo01,1992,23,1.5
hulljo01,1993,24,1.9
hulljo01,1994,25,1.8
hulljo01,1995,26,3.1
hulljo01,1996,27,0.8
hulljo01,1997,28,0.2
hulljo01,1997,28,-0.1
hulljo01,1997,28,0.3
hulljo01,1998,29,0.2
hulljo01,1999,30,1.6
hulljo01,2000,31,0.6
hulljo01,2001,32,0.2
hulljo01,2002,33,0.1
hulljo01,2003,34,0.0
hulseca01,1995,22,0.6
hulseca01,1995,22,0.3
hulseca01,1995,22,0.3
hulseca01,1996,23,3.0
hulseca01,1997,24,4.7
hulseca01,1998,25,1.7
hulseca01,1999,26,0.5
hulseca01,2000,27,3.3
hulseca01,2001,28,0.3
hulseca01,2002,29,2.7
hulseca01,2003,30,3.8
hulseca01,2005,32,0.5
hulseca01,2005,32,0.0
hulseca01,2005,32,0.5
humliv01,2001,20,0.2
humliv01,2002,21,1.6
humliv01,2003,22,-0.2
huntbr01,2013,25,-0.2
huntbr01,2014,26,0.2
huntbr01,2015,27,0.0
huntbr01,2016,28,0.6
hunteda01,1978,21,
hunteda01,1979,22,2.1
hunteda01,1980,23,0.2
hunteda01,1981,24,2.2
hunteda01,1982,25,0.7
hunteda01,1983,26,2.6
hunteda01,1984,27,1.0
hunteda01,1985,28,2.2
hunteda01,1986,29,-0.9
hunteda01,1987,30,1.6
hunteda01,1987,30,0.0
hunteda01,1987,30,1.6
hunteda01,1988,31,-0.6
hunteda01,1988,31,-0.4
hunteda01,1988,31,-0.2
hunteda02,1980,20,3.7
hunteda02,1981,21,4.6
hunteda02,1982,22,3.3
hunteda02,1983,23,5.7
hunteda02,1984,24,4.7
hunteda02,1985,25,4.8
hunteda02,1986,26,2.7
hunteda02,1987,27,4.4
hunteda02,1988,28,3.5
hunteda02,1989,29,4.8
hunteda02,1990,30,2.5
hunteda02,1991,31,6.0
hunteda02,1992,32,5.3
hunteda02,1993,33,2.5
hunteda02,1994,34,1.7
hunteda02,1995,35,2.4
hunteda02,1996,36,3.8
hunteda02,1997,37,1.6
hunteda02,1998,38,0.2
hunteda02,1998,38,-0.4
hunteda02,1998,38,0.6
huntema01,1981,19,1.3
huntema01,1982,20,0.9
huntema01,1983,21,0.6
huntema01,1984,22,1.8
huntema01,1985,23,6.4
huntema01,1986,24,5.6
huntema01,1987,25,5.2
huntema01,1988,26,2.1
huntema01,1989,27,0.2
huntema01,1990,28,1.7
huntema01,1990,28,1.0
huntema01,1990,28,0.7
huntema01,1991,29,0.8
huntema01,1992,30,-0.1
hunteti01,1981,21,0.1
hunteti01,1982,22,0.5
hunteti01,1983,23,2.0
hunteti01,1984,24,0.5
hunteti01,1985,25,-0.6
hunteti01,1986,26,0.0
hunteti01,1987,27,-0.9
hunteti01,1988,28,-0.4
hunteti01,1989,29,-1.6
hunteti01,1990,30,0.0
hunteti01,1991,31,-0.4
hunteti01,1992,32,-0.9
hunteti01,1992,32,-0.5
hunteti01,1992,32,-0.5
hunteti01,1993,33,-0.8
hunteti01,1994,34,-0.1
hunteti01,1995,35,-1.7
hunteti01,1996,36,-0.7
huntetr01,2002,22,0.5
huntetr01,2003,23,7.4
huntetr01,2005,25,2.0
huntetr01,2006,26,3.4
huntetr01,2007,27,2.7
huntetr01,2008,28,2.9
huntetr01,2009,29,2.6
huntetr01,2010,30,0.0
huntetr01,2011,31,0.3
huntfr01,1940,23,0.2
huntfr01,1944,27,0.9
huntja01,2006,22,-0.1
hunwima01,2007,22,0.2
hunwima01,2008,23,5.3
hunwima01,2009,24,3.0
hunwima01,2010,25,1.1
hunwima01,2010,25,0.9
hunwima01,2010,25,0.2
hunwima01,2011,26,1.5
hunwima01,2012,27,1.7
hunwima01,2013,28,0.0
hunwima01,2014,29,3.3
hunwima01,2015,30,1.3
hunwima01,2016,31,1.7
hurasla01,1976,21,0.1
hurlbbo01,1974,24,0.0
hurlbmi01,1992,26,1.5
hurlbmi01,1993,27,0.0
hurlbmi01,1997,31,0.0
hurlbmi01,1998,32,0.2
hurlbmi01,1999,33,0.1
hurlepa01,1968,22,0.2
hurlepa01,1972,26,
hurlepa01,1973,27,
hurlepa01,1974,28,
hurlepa01,1975,29,
hurlepa01,1975,29,
hurlepa01,1975,29,
hurlepa01,1976,30,
hurstro01,1955,24,0.5
hurstro01,1956,25,0.2
huscrja01,1988,22,0.4
huscrja01,1989,23,1.6
huscrja01,1990,24,0.4
huscrja01,1993,27,1.2
huscrja01,1994,28,1.8
huscrja01,1995,29,4.7
huscrja01,1996,30,2.3
huscrja01,1996,30,2.0
huscrja01,1996,30,0.3
huscrja01,1997,31,1.6
huscrja01,1997,31,1.3
huscrja01,1997,31,0.3
huscrja01,1998,32,0.3
huscrja01,1998,32,0.1
huscrja01,1998,32,0.2
huscrja01,1999,33,-0.3
huselkr01,2001,23,5.1
huselkr01,2002,24,4.6
huselkr01,2003,25,2.8
huselkr01,2005,27,4.5
huselkr01,2005,27,0.2
huselkr01,2005,27,4.3
huselkr01,2006,28,9.4
huselkr01,2007,29,7.8
huselkr01,2008,30,5.6
huselkr01,2009,31,6.6
huselkr01,2010,32,2.1
huselkr01,2011,33,-0.1
huskary01,1997,22,0.0
huskike01,2006,27,0.6
huskike01,2007,28,6.1
huskike01,2008,29,1.8
huskike01,2009,30,4.3
huskike01,2010,31,2.7
huskike01,2011,32,2.3
huskike01,2012,33,0.2
huskike01,2012,33,-0.1
huskike01,2012,33,0.3
hussema01,2003,24,0.4
hussema01,2005,26,-0.4
hussema01,2006,27,-0.1
hustoro01,1973,28,0.5
hustoro01,1974,29,1.8
hustoro01,1975,30,
hustoro01,1976,31,
hutchan01,2003,23,1.7
hutchan01,2005,25,1.5
hutchan01,2006,26,2.2
hutchan01,2008,28,0.5
hutchan01,2008,28,-0.4
hutchan01,2008,28,0.9
hutchan01,2010,30,-0.1
hutchda01,1972,20,
hutchda01,1973,21,
hutchda01,1974,22,3.6
hutchda01,1975,23,2.9
hutchda01,1976,24,4.9
hutchda01,1977,25,3.3
hutchda01,1978,26,6.6
hutchda01,1979,27,3.5
hutchda01,1979,27,1.4
hutchda01,1979,27,2.1
hutchda01,1980,28,3.0
hutchda01,1981,29,3.7
hutchda01,1982,30,0.7
hutchda01,1983,31,1.5
hutchro01,1960,24,-0.3
huttobe01,2015,22,3.0
huttobe01,2016,23,1.9
huttobi01,1929,20,-0.5
huttobi01,1929,20,0.0
huttobi01,1929,20,-0.5
huttobi01,1930,21,-1.2
huttobi01,1930,21,-0.3
huttobi01,1930,21,-0.9
hylanha01,1917,29,1.6
hylanha01,1917,29,1.0
hylanha01,1917,29,0.6
hymanza01,2015,23,0.7
hymanza01,2016,24,1.9
hynesda01,1973,22,-0.1
hynesda01,1974,23,0.1
hynesda01,1976,25,
hynesgo01,1991,25,1.4
hynesgo01,1992,26,1.3
hyvonha01,2001,26,-0.1
hyvonha01,2002,27,0.4
iafraal01,1984,18,3.2
iafraal01,1985,19,3.8
iafraal01,1986,20,3.8
iafraal01,1987,21,5.9
iafraal01,1988,22,4.9
iafraal01,1989,23,6.9
iafraal01,1990,24,4.7
iafraal01,1990,24,2.0
iafraal01,1990,24,2.7
iafraal01,1991,25,7.4
iafraal01,1992,26,10.2
iafraal01,1993,27,9.5
iafraal01,1993,27,7.2
iafraal01,1993,27,2.3
iafraal01,1996,30,2.5
iafraal01,1997,31,1.7
iggulmi01,2007,25,-0.1
iggulmi01,2008,26,0.3
iginlja01,1996,19,4.8
iginlja01,1997,20,2.5
iginlja01,1998,21,5.9
iginlja01,1999,22,7.0
iginlja01,2000,23,7.9
iginlja01,2001,24,14.4
iginlja01,2002,25,8.2
iginlja01,2003,26,11.1
iginlja01,2005,28,7.8
iginlja01,2006,29,11.1
iginlja01,2007,30,14.2
iginlja01,2008,31,9.5
iginlja01,2009,32,8.2
iginlja01,2010,33,11.0
iginlja01,2011,34,8.3
iginlja01,2012,35,3.6
iginlja01,2012,35,2.2
iginlja01,2012,35,1.4
iginlja01,2013,36,9.0
iginlja01,2014,37,7.4
iginlja01,2015,38,4.6
iginlja01,2016,39,0.4
ignatvi01,1998,28,0.0
ihnacmi01,1985,23,-0.2
ihnacmi01,1986,24,0.5
ihnacmi01,1988,26,0.0
ihnacpe01,1982,25,5.0
ihnacpe01,1983,26,0.6
ihnacpe01,1984,27,2.5
ihnacpe01,1985,28,2.5
ihnacpe01,1986,29,2.7
ihnacpe01,1987,30,1.0
ihnacpe01,1988,31,0.9
ihnacpe01,1989,32,0.1
imlacbr01,1965,19,-0.1
imlacbr01,1966,20,0.0
immonja01,2005,23,0.2
immonja01,2006,24,0.4
ingarea01,1958,24,-0.7
ingarea01,1959,25,-0.3
ingarea01,1960,26,2.0
ingarea01,1961,27,5.3
ingarea01,1962,28,3.4
ingarea01,1963,29,1.6
ingarea01,1964,30,1.6
ingarea01,1965,31,2.4
ingarea01,1966,32,2.4
ingarea01,1967,33,3.4
ingarea01,1968,34,3.3
ingarea01,1968,34,1.2
ingarea01,1968,34,2.1
ingarea01,1969,35,4.7
ingarea01,1970,36,0.2
ingarea02,1979,21,-0.1
ingarea02,1980,22,-0.1
ingarea02,1980,22,0.1
ingarea02,1980,22,-0.1
inglibi01,1967,24,-0.3
inglibi01,1968,25,-0.3
inglibi01,1970,27,-0.4
ingoljo01,1942,18,-0.2
ingoljo01,1943,19,2.1
ingrafr01,1929,22,1.3
ingrafr01,1930,23,3.7
ingrafr01,1931,24,-0.2
ingrajo01,1924,31,-0.1
ingraro01,1956,23,1.7
ingraro01,1963,30,3.5
ingraro01,1963,30,2.8
ingraro01,1963,30,0.7
ingraro01,1964,31,0.1
intrara01,1994,21,0.1
intrara01,1995,22,-0.1
intrara01,1996,23,0.0
intrara01,1996,23,0.0
intrara01,1996,23,0.1
irmenda01,2009,25,-0.1
irvindi01,1926,34,8.2
irvindi01,1927,35,2.0
irvindi01,1928,36,1.1
irvinte01,1963,19,0.0
irvinte01,1967,23,3.0
irvinte01,1968,24,2.3
irvinte01,1969,25,0.7
irvinte01,1969,25,1.2
irvinte01,1969,25,-0.5
irvinte01,1970,26,3.5
irvinte01,1971,27,2.1
irvinte01,1972,28,0.7
irvinte01,1973,29,3.8
irvinte01,1974,30,1.3
irvinte01,1975,31,0.2
irvinte01,1976,32,1.3
irwinbr01,2009,22,0.0
irwiniv01,1952,25,0.3
irwiniv01,1953,26,3.4
irwiniv01,1954,27,2.5
irwiniv01,1955,28,0.9
irwiniv01,1957,30,0.0
irwinma01,2012,25,3.0
irwinma01,2013,26,3.8
irwinma01,2014,27,4.1
irwinma01,2015,28,-0.4
irwinma01,2016,29,3.5
isaksul01,1982,28,0.8
isbisbr01,1997,20,1.0
isbisbr01,1998,21,0.7
isbisbr01,1999,22,4.2
isbisbr01,2000,23,2.9
isbisbr01,2001,24,3.9
isbisbr01,2002,25,2.4
isbisbr01,2002,25,1.8
isbisbr01,2002,25,0.5
isbisbr01,2003,26,1.8
isbisbr01,2005,28,1.3
isbisbr01,2006,29,0.4
isbisbr01,2007,30,0.7
isselki01,1988,21,-0.1
ivanara01,2005,27,-0.1
ivanara01,2006,28,-0.1
ivanara01,2007,29,0.1
ivanara01,2008,30,-0.6
ivanara01,2009,31,-0.9
ivanara01,2010,32,-0.1
ivanara01,2011,33,-0.1
jacingr01,2005,23,-0.1
jacingr01,2006,24,-0.1
jackmba01,2001,20,0.0
jackmba01,2002,21,5.4
jackmba01,2003,22,0.8
jackmba01,2005,24,2.8
jackmba01,2006,25,5.8
jackmba01,2007,26,3.0
jackmba01,2008,27,3.8
jackmba01,2009,28,4.1
jackmba01,2010,29,2.7
jackmba01,2011,30,5.5
jackmba01,2012,31,3.5
jackmba01,2013,32,4.4
jackmba01,2014,33,3.3
jackmba01,2015,34,1.8
jackmri01,1999,21,0.6
jackmri01,2000,22,-0.3
jackmri01,2001,23,-0.1
jackmri01,2002,24,-0.1
jackmri01,2003,25,3.9
jackmri01,2003,25,0.3
jackmri01,2003,25,3.5
jackmri01,2005,27,2.8
jackmri01,2005,27,2.4
jackmri01,2005,27,0.4
jackmri01,2006,28,1.9
jackmri01,2006,28,0.0
jackmri01,2006,28,1.9
jackmti01,2003,22,-0.1
jackmti01,2005,24,-0.1
jackmti01,2006,25,-0.1
jackmti01,2007,26,0.0
jackmti01,2008,27,-0.2
jackmti01,2009,28,0.3
jackmti01,2010,29,2.3
jackmti01,2011,30,-1.1
jackmti01,2012,31,-0.2
jackmti01,2013,32,0.4
jackmti01,2013,32,0.1
jackmti01,2013,32,0.3
jackmti01,2014,33,0.3
jackmti01,2015,34,-0.1
jacksar01,1934,19,0.0
jacksar01,1935,20,2.1
jacksar01,1936,21,0.1
jacksar01,1937,22,1.3
jacksar01,1938,23,1.9
jacksar01,1939,24,2.5
jacksar01,1940,25,4.1
jacksar01,1941,26,1.4
jacksar01,1942,27,4.3
jacksar01,1943,28,4.6
jacksar01,1944,29,2.3
jacksar01,1944,29,0.7
jacksar01,1944,29,1.6
jacksbu01,1929,19,2.2
jacksbu01,1930,20,5.1
jacksbu01,1931,21,8.7
jacksbu01,1932,22,7.6
jacksbu01,1933,23,6.3
jacksbu01,1934,24,7.0
jacksbu01,1935,25,3.3
jacksbu01,1936,26,6.2
jacksbu01,1937,27,4.3
jacksbu01,1938,28,2.8
jacksbu01,1939,29,2.0
jacksbu01,1940,30,1.4
jacksbu01,1941,31,0.8
jacksbu01,1942,32,2.7
jacksbu01,1943,33,1.1
jacksda01,1993,23,0.7
jacksda01,1994,24,0.1
jacksda01,1995,25,0.7
jacksda01,1997,27,0.2
jacksdo02,1977,21,0.1
jacksdo02,1978,22,0.1
jacksdo02,1979,23,0.9
jacksdo02,1980,24,0.8
jacksdo02,1981,25,0.1
jacksdo02,1982,26,1.8
jacksdo02,1983,27,3.5
jacksdo02,1984,28,3.8
jacksdo02,1985,29,1.1
jacksdo02,1986,30,0.6
jacksha01,1936,18,1.9
jacksha01,1937,19,0.1
jacksha01,1940,22,0.1
jacksha01,1942,24,0.7
jacksha01,1943,25,5.0
jacksha01,1944,26,4.4
jacksha01,1945,27,2.8
jacksha01,1946,28,2.2
jacksja01,1946,21,0.7
jacksje01,1984,19,-0.4
jacksje01,1985,20,0.2
jacksje01,1986,21,0.6
jacksje01,1986,21,0.1
jacksje01,1986,21,0.5
jacksje01,1987,22,1.2
jacksje01,1988,23,-0.2
jacksje01,1989,24,0.1
jacksje01,1990,25,0.4
jacksje01,1991,26,0.0
jacksji01,1982,22,1.0
jacksji01,1983,23,0.5
jacksji01,1984,24,0.1
jacksji01,1987,27,0.2
jacksll01,1936,25,-0.2
jackssc01,2009,22,0.0
jacksst01,1921,23,-0.1
jacksst01,1923,25,-0.9
jacksst01,1924,26,-0.2
jacksst01,1924,26,-0.2
jacksst01,1924,26,0.0
jacksst01,1925,27,0.2
jacksst01,1926,28,-0.3
jackswa01,1932,24,1.7
jackswa01,1933,25,0.9
jackswa01,1934,26,0.0
jackswa01,1935,27,-0.1
jacobpa01,1918,24,-0.1
jacobti01,1975,23,2.9
jacquje01,2005,20,-0.2
jacquje01,2006,21,-0.9
jacquje01,2007,22,-0.2
jacquje01,2008,23,0.1
jacquje01,2009,24,0.0
jacquje01,2010,25,0.1
jacquje01,2011,26,0.0
jaffrja01,2007,26,0.6
jaffrja01,2008,27,0.3
jaffrja01,2009,28,-0.1
jaffrja01,2011,30,-0.1
jagrja01,1990,18,4.0
jagrja01,1991,19,6.1
jagrja01,1992,20,8.1
jagrja01,1993,21,9.1
jagrja01,1994,22,8.3
jagrja01,1995,23,16.0
jagrja01,1996,24,12.0
jagrja01,1997,25,12.6
jagrja01,1998,26,14.6
jagrja01,1999,27,12.2
jagrja01,2000,28,14.1
jagrja01,2001,29,9.1
jagrja01,2002,30,9.1
jagrja01,2003,31,8.7
jagrja01,2003,31,5.1
jagrja01,2003,31,3.6
jagrja01,2005,33,15.5
jagrja01,2006,34,11.0
jagrja01,2007,35,8.0
jagrja01,2011,39,6.0
jagrja01,2012,40,4.1
jagrja01,2012,40,3.1
jagrja01,2012,40,1.0
jagrja01,2013,41,8.7
jagrja01,2014,42,5.0
jagrja01,2014,42,2.6
jagrja01,2014,42,2.4
jagrja01,2015,43,9.2
jagrja01,2016,44,3.2
jakopjo01,1997,22,-0.2
jakopjo01,1998,23,0.0
jakopjo01,1999,24,0.0
jakopjo01,2000,25,1.0
jakopjo01,2001,26,0.8
jakopjo01,2002,27,0.1
jalonka01,1982,23,1.1
jalonka01,1983,24,-0.2
jalonka01,1983,24,-0.1
jalonka01,1983,24,-0.2
jalori01,1985,23,0.1
jamesco01,2005,23,-0.1
jamesco01,2007,25,0.0
jamesco01,2008,26,0.0
jamesge01,1954,20,0.0
jamesge01,1955,21,-0.4
jamesge01,1956,22,0.4
jamesge01,1957,23,0.3
jamesge01,1959,25,0.6
jamesva01,1981,24,-0.2
jamesva01,1986,29,-0.1
jamieji01,1943,21,0.1
janceda01,2005,24,0.1
janceda01,2007,26,-0.1
janceda01,2007,26,-0.1
janceda01,2007,26,0.0
janceda01,2008,27,0.0
janikdo01,2002,22,0.2
janikdo01,2003,23,0.0
janikdo01,2006,26,1.5
janikdo01,2007,27,0.9
janikdo01,2008,28,0.0
janikdo01,2008,28,0.1
janikdo01,2008,28,-0.1
janikdo01,2009,29,0.2
janikdo01,2010,30,-0.1
janikdo01,2011,31,0.4
jankolo01,1950,19,0.1
jankolo01,1952,21,-0.1
jankolo01,1953,22,2.2
jankolo01,1954,23,-0.5
jankoma01,2016,22,0.0
janmama02,2015,23,3.6
jannecr01,1987,20,1.5
jannecr01,1988,21,4.8
jannecr01,1989,22,5.1
jannecr01,1990,23,7.9
jannecr01,1991,24,6.4
jannecr01,1991,24,3.7
jannecr01,1991,24,2.7
jannecr01,1992,25,7.7
jannecr01,1993,26,6.3
jannecr01,1994,27,2.1
jannecr01,1994,27,0.7
jannecr01,1994,27,1.4
jannecr01,1995,28,5.6
jannecr01,1995,28,3.6
jannecr01,1995,28,2.1
jannecr01,1996,29,4.5
jannecr01,1997,30,4.8
jannecr01,1998,31,1.6
jannecr01,1998,31,1.3
jannecr01,1998,31,0.3
janssca01,2005,21,-0.5
janssca01,2006,22,-0.1
janssca01,2007,23,-0.1
janssca01,2008,24,-0.1
janssca01,2009,25,-0.5
janssca01,2010,26,-0.2
janssca01,2011,27,-0.6
janssca01,2012,28,-0.1
janssca01,2013,29,0.6
janssma01,1987,19,0.0
janssma01,1988,20,-0.2
janssma01,1989,21,-1.2
janssma01,1990,22,0.2
janssma01,1991,23,-0.2
janssma01,1991,23,-0.1
janssma01,1991,23,-0.1
janssma01,1992,24,0.7
janssma01,1993,25,-1.2
janssma01,1994,26,-0.6
janssma01,1995,27,-1.6
janssma01,1996,28,-1.1
janssma01,1996,28,-0.8
janssma01,1996,28,-0.2
janssma01,1997,29,-0.9
janssma01,1997,29,-0.9
janssma01,1997,29,-0.4
janssma01,1997,29,0.4
janssma01,1998,30,-1.1
janssma01,1999,31,0.1
janssma01,2000,32,-0.8
jantuma01,1996,25,-0.1
jardiry01,2001,21,0.1
jarnkca01,2013,22,1.2
jarnkca01,2014,23,1.2
jarnkca01,2015,24,3.1
jarnkca01,2016,25,0.9
jarreco01,2005,23,0.1
jarredo01,1964,20,4.3
jarredo01,1965,21,5.3
jarredo01,1966,22,6.6
jarredo01,1967,23,4.2
jarredo01,1968,24,2.8
jarredo01,1969,25,7.7
jarredo01,1970,26,3.4
jarredo01,1971,27,8.5
jarredo01,1972,28,3.2
jarredo01,1973,29,4.9
jarredo01,1974,30,6.5
jarredo01,1975,31,0.3
