ID,Posted at,Screen name,Text
667826408769458178,2015-11-20 22:06:38 +0000,nytgraphics,It takes 2 years for a Syrian refugee to apply to come to the US. Here's why: https://t.co/FIBeRkUEJs https://t.co/hT9fpUmvWn
667818330149928960,2015-11-20 21:34:32 +0000,nytgraphics,RT @hfairfield: Where the airstrikes in Raqqa were in the days after the Paris attacks https://t.co/2GNQOpkdPa https://t.co/wYH8DDensa
667814452931129345,2015-11-20 21:19:07 +0000,nytgraphics,More than 70 airstrikes hit Raqqa in the days after the Paris attacks: https://t.co/2QztX2vU6I https://t.co/jZk9Papw8C
667445354342834177,2015-11-19 20:52:27 +0000,nytgraphics,"5 Paris attackers were French, 1 was Belgian. A look at the connections — https://t.co/FAO0dkpKSv https://t.co/QA29jgXgxI"
667430270715478016,2015-11-19 19:52:31 +0000,nytgraphics,UPDATE: At least 28 Governors want to block Syrian refugees from entering their states. https://t.co/6msylJSyj6 https://t.co/Gvi48tA2Bl
667425530334040064,2015-11-19 19:33:41 +0000,nytgraphics,~70% of Syrian refugees admitted since 2011 are in states that want to block new ones. https://t.co/6msylJSyj6 https://t.co/0QGlPqwZ34
667381053867352064,2015-11-19 16:36:57 +0000,nytgraphics,The web of connections among the Paris attackers is expanding https://t.co/AII3p9zNhZ https://t.co/d4FkSMHvpa
667117648862429191,2015-11-18 23:10:16 +0000,nytgraphics,How the Paris attackers are connected https://t.co/AII3p9zNhZ https://t.co/NgwZiBQCMG
666982501773090816,2015-11-18 14:13:15 +0000,nytgraphics,2 Dead in Raid Seeking Top Planner | Updated: Finding the Links Among the Paris Attackers https://t.co/FAO0dkpKSv https://t.co/vSC9sjsMLT
666733844939321346,2015-11-17 21:45:10 +0000,nytgraphics,UPDATE: Officials now say one of the stadium bombers used a fake Syrian passport to enter Greece last month. https://t.co/AII3p9zNhZ
666696541344825344,2015-11-17 19:16:56 +0000,nytgraphics,More than half of US governors oppose letting Syrian refugees into their states. https://t.co/1KVzzgd5IC https://t.co/TUQUERsFpd
666687482864476160,2015-11-17 18:40:57 +0000,nytgraphics,The Paris attacks have focused the West’s attention on ISIS’s civilian toll https://t.co/oYr5twr8Gi https://t.co/3275OXT0eA
666687468008292356,2015-11-17 18:40:53 +0000,nytgraphics,But ISIS has a history of attacking civilian targets in non-Western countries https://t.co/oYr5twr8Gi https://t.co/Oi4TzNQmWp
666687444415332352,2015-11-17 18:40:47 +0000,nytgraphics,"And ISIS may be responsible for nearly 1,000 civilian deaths since January https://t.co/oYr5twr8Gi https://t.co/LLIvxLMyJO"
666683240154050560,2015-11-17 18:24:05 +0000,nytgraphics,None of the Paris attackers identified so far have been Syrian refugees. https://t.co/AII3p9zNhZ https://t.co/Z2TbQ0ok7F
666674244600864770,2015-11-17 17:48:20 +0000,nytgraphics,"After #ParisAttacks, most presidential candidates are against more Syrian refugees in U.S. https://t.co/ISeD61J3FM https://t.co/GenYcoUXjT"
666472690627289088,2015-11-17 04:27:26 +0000,nytgraphics,"At least 26 governors have said they oppose the entry of Syrian refugees into their
states https://t.co/jEFhYM2TAT https://t.co/6qcLYHqpBE"
666422069953998849,2015-11-17 01:06:17 +0000,nytgraphics,What we know so far about the links between the Paris attackers. https://t.co/FAO0dkpKSv https://t.co/nBY8ykRxxD
666363579315183617,2015-11-16 21:13:52 +0000,nytgraphics,"After #ParisAttacks, governors intensify debate over allowing Syrian refugees into the US. https://t.co/6msylJSyj6 https://t.co/99YNTc42vG"
666274837535526914,2015-11-16 15:21:14 +0000,nytgraphics,Updated: A minute by minute look at the Paris Attacks. https://t.co/zu7DeljthU https://t.co/o91oQ6v1Gd
666274103230361601,2015-11-16 15:18:19 +0000,nytgraphics,Updated: what we know now about the Paris attackers https://t.co/suyTd5M1P7 https://t.co/kvFG7m5eev
666077223800188928,2015-11-16 02:15:59 +0000,nytgraphics,"What happened inside the Bataclan concert hall.
https://t.co/zu7DeljthU #ParisAttacks https://t.co/Vfp0uaT1mV"
665954635480453120,2015-11-15 18:08:52 +0000,nytgraphics,"What we know about the Paris attackers and manhunt.
https://t.co/FAO0dkpKSv https://t.co/yUJTdtrNRs"
665885499308011521,2015-11-15 13:34:09 +0000,nytgraphics,Minute-by-minute flyover view of the coordinated terrorist attacks on Paris https://t.co/ePLkxSJcHH  #ParisAttacks https://t.co/Fa6JMkuLAr
665708523091828736,2015-11-15 01:50:54 +0000,nytgraphics,Many of the #ParisAttacks were just minutes apart — 8 were executed in just 33 minutes. https://t.co/ePLkxSJcHH https://t.co/qDlmHXyrP0
665698023952031744,2015-11-15 01:09:11 +0000,nytgraphics,"Three hours of terror in #ParisAttacks, minute by minute. https://t.co/ePLkxSJcHH https://t.co/8rWFl2gXv3"
665656426489126912,2015-11-14 22:23:54 +0000,nytgraphics,Timeline of how the #ParisAttacks unfolded: https://t.co/ePLkxSJcHH https://t.co/m6EZsjczct
665574580799594498,2015-11-14 16:58:40 +0000,nytgraphics,"If ISIS is behind the #ParisAttacks, it would be a major leap in the group’s abilities. https://t.co/OWHI1Lk72R https://t.co/HgfMCT67uj"
665419317698277376,2015-11-14 06:41:42 +0000,nytgraphics,Updated: what is known so far about each location in the #ParisAttacks https://t.co/ePLkxSJcHH https://t.co/bk2TLFyXpU
665361660144566273,2015-11-14 02:52:36 +0000,nytgraphics,"Updated: location-by-location reports on what we know about the #ParisAttacks. https://t.co/ePLkxSrBj7
https://t.co/DB1nl0Qftc"
665314046648807426,2015-11-13 23:43:24 +0000,nytgraphics,What we know about the #ParisAttacks at each location. https://t.co/ePLkxSrBj7 https://t.co/TlgLIOt2mL
665294340680355840,2015-11-13 22:25:06 +0000,nytgraphics,"Paris rocked by multiple attacks: restaurant, stadium and a concert hall. https://t.co/CFe9wBMf7w https://t.co/92QrJPVGP8"
665275903061180416,2015-11-13 21:11:50 +0000,nytgraphics,"RT @joshkellerjosh: How gun trafficking dilutes the impact of state gun control laws, with flow maps https://t.co/bwWEmiWgJ3 https://t.co/BTxZUn8qHj"
665271916861739008,2015-11-13 20:55:59 +0000,nytgraphics,"Most presidential candidates support the use of the death penalty.
https://t.co/lF740PGFyi https://t.co/6tN2Qk85uv"
665216391226765313,2015-11-13 17:15:21 +0000,nytgraphics,How Kurds Captured Sinjar From ISIS https://t.co/vY8UlQzw4L https://t.co/DWAf6Ow7na
665192619656552449,2015-11-13 15:40:53 +0000,nytgraphics,RT @driven_by_data: How gun traffickers get around state gun laws to smuggle guns that end up in crimes https://t.co/ctOywRBvk8 https://t.co/bTrUVDwycI
665190158074060800,2015-11-13 15:31:06 +0000,nytgraphics,Uterus transplants may help some infertile women in the U.S. become pregnant https://t.co/4FtsyAUoVI https://t.co/4cW8De0MnN
665029814210994176,2015-11-13 04:53:58 +0000,nytgraphics,The U.S. is increasing its attacks on sprawling ISIS oil fields in eastern Syria. https://t.co/PZyFcdonkd https://t.co/B8a9foXXbt
664955474899550213,2015-11-12 23:58:34 +0000,nytgraphics,Satellite image via @planetlabs shows smoke plumes around Sinjar after American airstrikes. https://t.co/PZyFcdonkd https://t.co/OXgVt545aj
664844398769930240,2015-11-12 16:37:11 +0000,nytgraphics,"Kurdish forces captured a key highway in Iraq, but ISIS has alternate smuggling routes https://t.co/Wa3Q5j8MsP https://t.co/tMyxjhNFPy"
664674908119633920,2015-11-12 05:23:41 +0000,nytgraphics,"Kurds+Yazidis, backed by US airpower, begin major operation to take back Sinjar from ISIS. https://t.co/xv1mTL5eih https://t.co/6Y7qI40SP5"
664674630322495488,2015-11-12 05:22:35 +0000,nytgraphics,Why the operation to cut off key ISIS supply route at Sinjar may not be effective. https://t.co/xsctyy0d2N https://t.co/hbZOtsu2lU
664661666852790274,2015-11-12 04:31:04 +0000,nytgraphics,Outsourcing firms in India took nearly 20 percent of all H-1B visas in 2014. https://t.co/9IdCF0lTrt https://t.co/stCAnmjbST
664661425797763072,2015-11-12 04:30:07 +0000,nytgraphics,The vast majority of H-1B workers in the U.S. are from India. https://t.co/9IdCF0lTrt https://t.co/XMKGEDqGQB
664296189651734528,2015-11-11 04:18:48 +0000,nytgraphics,RT @nytimes: Fact checks of the candidates during tonight's #GOPDebate: https://t.co/OdKgSoM1sL https://t.co/Nptz5ftZw6
664291162224771073,2015-11-11 03:58:49 +0000,nytgraphics,Mr. Trump says let Russia take out the Islamic State. It's not that simple. #GOPDebate https://t.co/orabjcr2o2 https://t.co/GDTtIy9ShI
664282891061473280,2015-11-11 03:25:57 +0000,nytgraphics,"Fact checking Mr. Kasich on his plan to balance the federal budget
https://t.co/nQ3DglQJ1y https://t.co/mkjVnKLOJs"
664279374112407552,2015-11-11 03:11:59 +0000,nytgraphics,The Republican candidates don't agree on the Trans-Pacific Partnership trade deal #GOPDebate https://t.co/kf1vrlC5BA https://t.co/F0kkQ5n6ef
664274657281986560,2015-11-11 02:53:14 +0000,nytgraphics,How the candidates in the #GOPDebate would change the tax code https://t.co/kf1vrlC5BA https://t.co/3DsbINg0cs
664270079383703552,2015-11-11 02:35:03 +0000,nytgraphics,RT @nytpolitics: Our first fact check is on Ben Carson #gopdebate https://t.co/2yIqZ9rGgk https://t.co/pdiJ1Yb2fJ
664266504700055552,2015-11-11 02:20:50 +0000,nytgraphics,Carson said he now opposes raising the minimum wage in tonight's debate. https://t.co/8ZKeXjhhJD
664263466300129280,2015-11-11 02:08:46 +0000,nytgraphics,Most of the Republican candidates oppose raising the minimum wage. https://t.co/kf1vrlC5BA https://t.co/JegQxcmgCP
664109641903841280,2015-11-10 15:57:31 +0000,nytgraphics,13 global outsourcing companies took nearly a third of all H-1B visas in 2014. https://t.co/9IdCF0DuQ3 https://t.co/5UfvRpeBlT
664109630692450304,2015-11-10 15:57:29 +0000,nytgraphics,The number of visas awarded to outsourcing companies has risen sharply. https://t.co/9IdCF0DuQ3 https://t.co/pyCQMDObje
664109617430077444,2015-11-10 15:57:26 +0000,nytgraphics,Many H-1B workers earn salaries below market rates. https://t.co/9IdCF0DuQ3 https://t.co/Fnn0NMRlf5
664109608294866948,2015-11-10 15:57:23 +0000,nytgraphics,The vast majority of H-1B workers in the U.S. are from India. https://t.co/9IdCF0DuQ3 https://t.co/TCKKp57XiL
663846481695285248,2015-11-09 22:31:49 +0000,nytgraphics,"If true, ISIS's claim that it brought down a Russian jet would be a big tactical shift https://t.co/JnG69yfT5A https://t.co/Ac62nVxhnD"
663560361417834496,2015-11-09 03:34:53 +0000,nytgraphics,Which GOP candidates are betting on NH to keep their campaigns alive: https://t.co/VjR6RuyLpo https://t.co/b6SnhPnEbh
662355374167707649,2015-11-05 19:46:41 +0000,nytgraphics,"Aerial view of the Russian Metrojet crash site
https://t.co/2QC09smFhN https://t.co/DHWWvvVL88"
662295093756436480,2015-11-05 15:47:09 +0000,nytgraphics,Three ways the world has not done enough to help refugees from Syria. https://t.co/AP3N7Bwrx9 https://t.co/IiKDvOShVs
661989170752192512,2015-11-04 19:31:32 +0000,nytgraphics,Three ways the world has not done enough to help Syrian refugees https://t.co/AP3N7Bwrx9 https://t.co/4l4AhOOsih
661663991840813056,2015-11-03 21:59:23 +0000,nytgraphics,"In print edition of today's NYT: we plot every one of the 1,854 Syrian refugees admitted to the US since war began. https://t.co/XO9q4BMnXw"
661257969204596736,2015-11-02 19:06:00 +0000,nytgraphics,Investigating the Russian Metrojet Crash https://t.co/2QC09smFhN https://t.co/gApOJGCh7J
660156850822885376,2015-10-30 18:10:33 +0000,nytgraphics,We Mapped the Uninsured in America. You’ll Notice a Pattern. https://t.co/m29vLjffyV https://t.co/rsrR4v6nNp
660150992122609664,2015-10-30 17:47:16 +0000,nytgraphics,RT @driven_by_data: Two days left until the NYC Marathon. Here's an animated histogram of last years race  https://t.co/AsIEYVT11j https://t.co/VcVNWKr2fZ
660129719661297664,2015-10-30 16:22:44 +0000,nytgraphics,"RT @nytimes: How Congress has worked to avoid the ""sequester"" spending caps https://t.co/b9Un5OFwxD https://t.co/NfSKAMU1WB"
659736611769458689,2015-10-29 14:20:40 +0000,nytgraphics,"Congress has raised the ""sequester"" spending caps for every year since they went into effect https://t.co/4JxflthjFY https://t.co/e0dz7c3gKN"
659622009794621440,2015-10-29 06:45:16 +0000,nytgraphics,Who has gained ground in Syria since the Russia airstrikes began. https://t.co/xybhHhvWlS https://t.co/OOIfgDZ7ML
659556988255346688,2015-10-29 02:26:54 +0000,nytgraphics,Total speaking time tally for each candidate in the #GOPDebate. https://t.co/idxDp2Prps https://t.co/GTRDPntEuW
659552541999546368,2015-10-29 02:09:14 +0000,nytgraphics,"RT @jshkatz: Trump: somewhere between Huck Finn and Hans Christian Andersen's fairy tales.
https://t.co/yaNq2YB8u6 https://t.co/58BHxFOAdV"
659545809596362752,2015-10-29 01:42:29 +0000,nytgraphics,Speaking time in the #GOPDebate so far. https://t.co/idxDp2Prps https://t.co/2s1yeM3jUd
659535953430753280,2015-10-29 01:03:19 +0000,nytgraphics,Time spent speaking by each candidate through the first break of the #GOPDebate. https://t.co/idxDp2Prps https://t.co/D8jGiVztlM
659533304350248960,2015-10-29 00:52:47 +0000,nytgraphics,Republican candidates have offered many strategies for Social Security reform. #GOPDebate https://t.co/kf1vrlC5BA https://t.co/GmmgLri5cU
659532386779201537,2015-10-29 00:49:09 +0000,nytgraphics,Several candidates in the #GOPDebate have spoken out against the recent budget deal. https://t.co/kf1vrlC5BA https://t.co/0vQYuzXviM
659529871798980608,2015-10-29 00:39:09 +0000,nytgraphics,All of the candidates in the #GOPDebate favor lowering Americans’ income tax burden. https://t.co/kf1vrlC5BA https://t.co/oa5BW27hvr
659527524398014464,2015-10-29 00:29:49 +0000,nytgraphics,How the language used by the presidential candidates compares to works of literature https://t.co/rLJxfRsOTr https://t.co/CGaYnqbM4M
659475897502867456,2015-10-28 21:04:41 +0000,nytgraphics,"Before tonight's #GOPDebate, see the candidates' ideas on the economy and social programs. https://t.co/kf1vrlC5BA https://t.co/UMdGjbvn9g"
659380983435763712,2015-10-28 14:47:31 +0000,nytgraphics,"Paul Ryan rates as conservative as the Freedom Caucus, but his votes show more party loyalty https://t.co/dFEgqJkNRm https://t.co/8DS82AgzBP"
659098612786417668,2015-10-27 20:05:29 +0000,nytgraphics,The Mets’ have the FASTEST pitchers in baseball. https://t.co/7OFWk3qPT3 https://t.co/NlkMTkqNjv
659064732628946946,2015-10-27 17:50:51 +0000,nytgraphics,From Eric Garner to a HS student in SC: videos that are sparking outrage over police/race. https://t.co/TUIIXCVitz https://t.co/FLQl1CxIEI
659060888301867009,2015-10-27 17:35:35 +0000,nytgraphics,The United States sent a ship into disputed South China Sea waters. More context on why: https://t.co/ObxdPDCCak https://t.co/LGUoxfSbb6
658997566936358912,2015-10-27 13:23:58 +0000,nytgraphics,RT @hfairfield: NYT drone operator @joshhaner flies you across the Greenland ice sheet: https://t.co/WkxG7bRpSV https://t.co/SqO28nOrYg
658996222884192256,2015-10-27 13:18:37 +0000,nytgraphics,This river is 1 of thousands at the front line of climate change. Greenland is melting away https://t.co/sRrLFNAP8L https://t.co/bIfkfrI9Pp
658978551660695552,2015-10-27 12:08:24 +0000,nytgraphics,Another video sparks anger over policing and race: an officer flips over a HS student. https://t.co/V31zOOjLSR https://t.co/JvGc3lC3Zb
658739572109651970,2015-10-26 20:18:47 +0000,nytgraphics,Are There More Homeless People on the Streets of New York? https://t.co/8lsLasHD4A https://t.co/twSIFOTdmY
658730610773610496,2015-10-26 19:43:10 +0000,nytgraphics,Area of Strong Shaking. Afghanistan and Pakistan Hit by Huge Earthquake https://t.co/YVC8GRByj8 https://t.co/ji2VzHqmeO
657884651541917697,2015-10-24 11:41:38 +0000,nytgraphics,#Patricia damage less than expected. Hurricane cut thru less populated areas of country.  https://t.co/xWJYuaYisY https://t.co/cx3g697dhX
657796869146464256,2015-10-24 05:52:49 +0000,nytgraphics,Wind speed visualization created using @cambecc's open-source “earth” project. https://t.co/F5eGsvMTF6
657792864089473024,2015-10-24 05:36:54 +0000,nytgraphics,Visualizing Hurricane #Patricia's record-breaking winds. https://t.co/xWJYuaYisY https://t.co/mK4L5JNUEc
657747164479791104,2015-10-24 02:35:19 +0000,nytgraphics,Hurricane #Patricia grew from a tropical storm to a Cat5 hurricane in less than 24 hours. https://t.co/GZDaxbnJPd https://t.co/yRSWuEHJmO
657702551958200320,2015-10-23 23:38:02 +0000,nytgraphics,One family’s journey from Syria to Sweden with beautiful cartography and photographs. https://t.co/0XK8LtlcXi https://t.co/I9rkgDjbBQ
657616985392594948,2015-10-23 17:58:01 +0000,nytgraphics,Satellite imagery of Hurricane Patricia as it approaches Mexico https://t.co/atcQj2MWkV https://t.co/G9mOWcJtT1
657599146661167104,2015-10-23 16:47:08 +0000,nytgraphics,"@denmermr ""hurricane"" is used for northeast pacific https://t.co/c65hOWiKDl"
657592860557053952,2015-10-23 16:22:10 +0000,nytgraphics,"Tracking Hurricane Patricia, which is expected to make landfall in Mexico this afternoon: https://t.co/atcQj2MWkV https://t.co/SgCLt6es3F"
657558593240223745,2015-10-23 14:06:00 +0000,nytgraphics,"RT @KevinQ: Good morning! In today's NYT, @hillhulse and I translate the Freedom Caucus's demands...into English: https://t.co/uL0K2GlwVh"
656922266794598404,2015-10-21 19:57:28 +0000,nytgraphics,Syrians account for a small share of all refugees admitted in the United States: https://t.co/1KVzzgd5IC https://t.co/szpdYa8MAZ
656921825222467584,2015-10-21 19:55:42 +0000,nytgraphics,They are placed in communities where there are other Syrian immigrants: https://t.co/1KVzzgd5IC https://t.co/rvq2z7eccD
656921331833937920,2015-10-21 19:53:45 +0000,nytgraphics,"Just 1,854 Syrian refugees have been admitted to the United States: https://t.co/1KVzzgd5IC https://t.co/vGyc8raUzk"
656908366011310080,2015-10-21 19:02:13 +0000,nytgraphics,The state of the war against ISIS: https://t.co/2QztX2Nvvi https://t.co/PIAuV9NU6b
656871352532643840,2015-10-21 16:35:09 +0000,nytgraphics,"With Biden out, a refresher on which presidential candidates remain: https://t.co/vBU7xdQy2k https://t.co/bm4RxCyrmA"
656294488676020225,2015-10-20 02:22:54 +0000,nytgraphics,Where the presidential candidates stand on a Syrian no-fly zone. https://t.co/ayqNzvLMRw https://t.co/RpoCEQloHc
656138393861025793,2015-10-19 16:02:38 +0000,nytgraphics,Nearly a dozen countries are now involved in two overlapping conflicts in Syria. http://t.co/aANRQmw7zM http://t.co/Ty6peP6Hzl
656091652734500864,2015-10-19 12:56:54 +0000,nytgraphics,Rubio pulls ahead of Bush in our measure of who is winning the presidential campaign http://t.co/kpDjSK9jCw http://t.co/SsvJ2y3AEM
655913893869584385,2015-10-19 01:10:33 +0000,nytgraphics,Untangling the Overlapping Conflicts in the Syrian War http://t.co/OwmOsfs5os http://t.co/rQxmNZEYmu
655089213579378688,2015-10-16 18:33:34 +0000,nytgraphics,Hungary closes its border with Croatia. See how controls are blocking the route to Europe: http://t.co/b8BwIurv5L http://t.co/3Q4kaQMApm
655059278965919744,2015-10-16 16:34:37 +0000,nytgraphics,Correction: Trump received 72% of contributions from small donations. Updated figures here: http://t.co/EcNx3XCcoU http://t.co/UWnLfEvFc3
655056223172173824,2015-10-16 16:22:28 +0000,nytgraphics,"14 years after US invasion, the Taliban are back in control of large parts of Afghanistan. http://t.co/ITlXej4Bj5 http://t.co/c2W7NQ46Yy"
654898733512019968,2015-10-16 05:56:40 +0000,nytgraphics,"Republicans have outpaced Democrats in raising money from  super PACs. 
http://t.co/EcNx3XCcoU http://t.co/C1VoWsuhiN"
654893384117690368,2015-10-16 05:35:24 +0000,nytgraphics,"14 years after US invasion, the Taliban are back in control of large parts of Afghanistan. http://t.co/ITlXej4Bj5 http://t.co/ZONxS1RcER"
654834211254312960,2015-10-16 01:40:16 +0000,nytgraphics,Hillary Clinton and Bernie Sanders have raised the most money in the last 3 months. http://t.co/EcNx3XCcoU http://t.co/SaNqM5xpXp
654819054679490560,2015-10-16 00:40:03 +0000,nytgraphics,".@realDonaldTrump fundraising is up to 70% in small donations, up from 41% at the start.
http://t.co/EcNx3XTNgs http://t.co/bAjrz6adNj"
654130935982596096,2015-10-14 03:05:42 +0000,nytgraphics,Final count of candidate speaking time in the Democratic debate http://t.co/JgU6VMppHA http://t.co/AUbfFopucp
654123984586452993,2015-10-14 02:38:05 +0000,nytgraphics,"Where Clinton, O’Malley and Sanders stand on climate change http://t.co/eYwI2XoJOG http://t.co/fkW23GrOuI"
654118949207044096,2015-10-14 02:18:05 +0000,nytgraphics,"Where Clinton, O’Malley and Sanders stand on immigration http://t.co/eYwI2XoJOG http://t.co/GfQUZnNuUP"
654118137730854912,2015-10-14 02:14:51 +0000,nytgraphics,"Where Clinton, O’Malley and Sanders stand on income inequality http://t.co/eYwI2XoJOG http://t.co/Cd4a5w6zAE"
654114648485183488,2015-10-14 02:00:59 +0000,nytgraphics,"Where Clinton, O’Malley and Sanders stand on regulating Wall Street http://t.co/eYwI2XoJOG http://t.co/RrjhKX3R1d"
654112943748050944,2015-10-14 01:54:13 +0000,nytgraphics,"Before the first break, Sanders had slightly more speaking time than Clinton and nearly three times as much as Chafee http://t.co/dDWkQIhDZL"
654106428920233984,2015-10-14 01:28:20 +0000,nytgraphics,"Where Clinton, O’Malley and Sanders stand on foreign policy http://t.co/eYwI2XoJOG http://t.co/Gd2Kyo3CAv"
654054386088472578,2015-10-13 22:01:32 +0000,nytgraphics,"Democratic Presidential Candidates
Push to the Left on the Issues
http://t.co/eYwI2XoJOG http://t.co/8b3wsAntpG"
653722893407416320,2015-10-13 00:04:18 +0000,nytgraphics,"There are signs that a proxy war between the U.S. and Russia is brewing in Syria.
http://t.co/2kNqpLYQXt http://t.co/TMfJJwl1fo"
653419413836795905,2015-10-12 03:58:22 +0000,nytgraphics,158 families across the US have provided nearly half the money in the presidential race. http://t.co/DKPZi6wyff http://t.co/ZaDIA9Mc5g
652575440524156928,2015-10-09 20:04:43 +0000,nytgraphics,Syrian Government Capitalizes on Russian Airstrikes http://t.co/2kNqpLYQXt http://t.co/sbRYQrOmVg
652273811061084161,2015-10-09 00:06:09 +0000,nytgraphics,"Russia fired cruise missiles from warships in the Caspian Sea to strike targets in Syria.
http://t.co/2kNqpLYQXt http://t.co/7uzAOsFYKl"
652187121478991872,2015-10-08 18:21:41 +0000,nytgraphics,The power of the hard-line House Republicans in the speaker's race http://t.co/dFEgqJkNRm http://t.co/QmU70I91Y9
651787597619032068,2015-10-07 15:54:07 +0000,nytgraphics,Where the hard-line Freedom Caucus members are from and how they compare with other House Rs http://t.co/dFEgqJkNRm http://t.co/0QkiVjAKhl
651778550928920576,2015-10-07 15:18:10 +0000,nytgraphics,Highlights from some of our favorite @NYTimes digital stories. http://t.co/9V2bDC95U0 http://t.co/AgDlnPT0Le
651766703735631872,2015-10-07 14:31:06 +0000,nytgraphics,Russian video said to show cruise missile strikes on Syria http://t.co/HG9qWidLhg http://t.co/b4w5dYz8uz
651399575610204161,2015-10-06 14:12:15 +0000,nytgraphics,RT @dwtkns: Places from which @nytimes journalists have filed stories in the last 2 years or so: http://t.co/8BAJUJwCMw http://t.co/pbXhLgQKcm
651378910190505984,2015-10-06 12:50:08 +0000,nytgraphics,Russian and U.S. strikes in Syria show differing goals. http://t.co/6s4uYlWF6m http://t.co/VcdCAxSHsR
651133393027989507,2015-10-05 20:34:33 +0000,nytgraphics,Map shows path of U.S. cargo ship that officials say sank during Hurricane Joaquin. http://t.co/oQinuEISXp http://t.co/flcBTFAGvt
651126054073929728,2015-10-05 20:05:23 +0000,nytgraphics,"In year after Newtown massacre, most gun laws passed by states made it easier to own a gun. http://t.co/rcq1FNqmo5 http://t.co/nVoFyzI2Bb"
651108809973321730,2015-10-05 18:56:51 +0000,nytgraphics,How the U.S. oil boom and actions by OPEC have contributed to stubbornly low oil prices http://t.co/x6U1uMOdm5 http://t.co/nTqIebWxNG
651068476434550784,2015-10-05 16:16:35 +0000,nytgraphics,Russian and U.S. airstrikes in Syria show differing goals. http://t.co/6s4uYlWF6m http://t.co/x5bvvZBqrW
650435427950809089,2015-10-03 22:21:05 +0000,nytgraphics,"Airstrike hits Doctors Without Borders hospital in Afghanistan, killing at least 19 http://t.co/JeDC5ViYLF http://t.co/0rz2NO5Avo"
650432640517058560,2015-10-03 22:10:00 +0000,nytgraphics,RT @nytimes: How gunmen in 14 recent mass shootings were able to obtain their guns http://t.co/qjZZjA1w2k http://t.co/y7iAftSdbM
650302073297174528,2015-10-03 13:31:10 +0000,nytgraphics,8 gunmen in recent mass shootings bought guns after federal background checks. http://t.co/kgIYO7HJh1 #UCCShooting http://t.co/Sqwss6SsSH
650192985787924480,2015-10-03 06:17:42 +0000,nytgraphics,What happened in the Umpqua Community College shooting in Oregon http://t.co/SdPnxXjzTY http://t.co/0VNbzxtpLR
650053025541849088,2015-10-02 21:01:33 +0000,nytgraphics,Control of Syria has become increasingly fractured in the past year. http://t.co/6s4uYlWF6m http://t.co/vqMkIAPxdE
650051240919826432,2015-10-02 20:54:27 +0000,nytgraphics,"Day 3 of Russian airstrikes in Syria mainly target rebels, 2 strikes hit ISIS strongholds. http://t.co/6s4uYmefXU http://t.co/5TdGcXIDbX"
649807404406861824,2015-10-02 04:45:32 +0000,nytgraphics,"U.S. conducted airstrikes near Kunduz airport, where the Taliban has holed up Afghan forces  http://t.co/JeDC5ViYLF http://t.co/7qTDzplFdf"
649803922031411200,2015-10-02 04:31:42 +0000,nytgraphics,Shooting at Umpqua Community College in Oregon kills 10  http://t.co/DrPKbHXNGn #UCCShooting http://t.co/s4Vi516iSE
649802737266388992,2015-10-02 04:26:59 +0000,nytgraphics,"Details on Russian airstrikes in Syria, areas of control and a breakdown of the opposition: http://t.co/6s4uYlWF6m http://t.co/fcDmmonZyK"
649724619893678080,2015-10-01 23:16:35 +0000,nytgraphics,Afghan forces fight to retake Kunduz from Taliban insurgents. http://t.co/PBfgo8V8II http://t.co/65TJWzs1Yh
649720735469043712,2015-10-01 23:01:09 +0000,nytgraphics,"Second day of Russian airstrikes in Syria — targets still mostly in rebel areas, not ISIS. http://t.co/xybhHhvWlS http://t.co/crwAQHujUD"
649616923236433920,2015-10-01 16:08:38 +0000,nytgraphics,Map: Tracking Hurricane Joaquin as it passes over the Bahamas http://t.co/3xkRpDpXVo
649566876314509312,2015-10-01 12:49:46 +0000,nytgraphics,We measured mix of ads and content on 50 mobile news pages – more than half of data was ads http://t.co/5dR24DbvAV http://t.co/24Q7fy0qdb
649537946283057153,2015-10-01 10:54:48 +0000,nytgraphics,"How control of Syria is carved up by the govt, rebels, ISIS and the Kurds: http://t.co/xybhHhvWlS http://t.co/nGsCD0ddgh"
649532318164586496,2015-10-01 10:32:27 +0000,nytgraphics,Detailed Syria control data from @CarterCenter show Russia airstrikes mainly hit rebel areas. http://t.co/xybhHhvWlS http://t.co/PMvlrEP1hL
649242431632842753,2015-09-30 15:20:32 +0000,nytgraphics,Russia launched their first airstrikes in Syria today near the city of Homs. http://t.co/Ya5tWd8S68 http://t.co/BpCHHO9wLF
649088383403356160,2015-09-30 05:08:24 +0000,nytgraphics,Map: Where the Taliban is able to launch attacks and move freely across Afghanistan. http://t.co/JeDC5ViYLF http://t.co/OR8YKxcOPp
649086820207173632,2015-09-30 05:02:12 +0000,nytgraphics,"How the Taliban captured Kunduz, the first major Afghan city they
have won since 2001. http://t.co/JeDC5ViYLF http://t.co/F4Uk1KbkwP"
648939774754062336,2015-09-29 19:17:53 +0000,nytgraphics,How states (and parties) jockey to exert control in presidential primaries:  http://t.co/rbSgf99EM7 http://t.co/MkT3jjVjbl
648521830840573952,2015-09-28 15:37:08 +0000,nytgraphics,Aerial Obstacles—U.S. Is Struggling in Its Effort to Build an Afghan Air Force http://t.co/PRRKEXirKN http://t.co/Kshf4TdjGq
