series,boxLink
1989-nba-eastern-conference-first-round-bucks-vs-hawks.html,198904290ATL.html
1989-nba-eastern-conference-first-round-bucks-vs-hawks.html,198905020MIL.html
1989-nba-eastern-conference-first-round-bucks-vs-hawks.html,198905050MIL.html
1989-nba-eastern-conference-first-round-bucks-vs-hawks.html,198905070ATL.html
1989-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,198904280CLE.html
1989-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,198904300CLE.html
1989-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,198905030CHI.html
1989-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,198905050CHI.html
1989-nba-eastern-conference-first-round-bulls-vs-cavaliers.html,198905070CLE.html
1989-nba-eastern-conference-first-round-celtics-vs-pistons.html,198904280DET.html
1989-nba-eastern-conference-first-round-celtics-vs-pistons.html,198904300DET.html
1989-nba-eastern-conference-first-round-celtics-vs-pistons.html,198905020BOS.html
1989-nba-eastern-conference-semifinals-bucks-vs-pistons.html,198905100DET.html
1989-nba-eastern-conference-semifinals-bucks-vs-pistons.html,198905120DET.html
1989-nba-eastern-conference-semifinals-bucks-vs-pistons.html,198905140MIL.html
1989-nba-eastern-conference-semifinals-bucks-vs-pistons.html,198905150MIL.html
1989-nba-eastern-conference-semifinals-bulls-vs-knicks.html,198905090NYK.html
1989-nba-eastern-conference-semifinals-bulls-vs-knicks.html,198905110NYK.html
1989-nba-eastern-conference-semifinals-bulls-vs-knicks.html,198905130CHI.html
1989-nba-eastern-conference-semifinals-bulls-vs-knicks.html,198905140CHI.html
1989-nba-eastern-conference-semifinals-bulls-vs-knicks.html,198905160NYK.html
1989-nba-eastern-conference-semifinals-bulls-vs-knicks.html,198905190CHI.html
1989-nba-finals-lakers-vs-pistons.html,198906060DET.html
1989-nba-finals-lakers-vs-pistons.html,198906080DET.html
1989-nba-finals-lakers-vs-pistons.html,198906110LAL.html
1989-nba-finals-lakers-vs-pistons.html,198906130LAL.html
1989-nba-western-conference-finals-suns-vs-lakers.html,198905200LAL.html
1989-nba-western-conference-finals-suns-vs-lakers.html,198905230LAL.html
1989-nba-western-conference-finals-suns-vs-lakers.html,198905260PHO.html
1989-nba-western-conference-finals-suns-vs-lakers.html,198905280PHO.html
1989-nba-western-conference-first-round-nuggets-vs-suns.html,198904280PHO.html
1989-nba-western-conference-first-round-nuggets-vs-suns.html,198904300PHO.html
1989-nba-western-conference-first-round-nuggets-vs-suns.html,198905020DEN.html
1989-nba-western-conference-first-round-rockets-vs-supersonics.html,198904280SEA.html
1989-nba-western-conference-first-round-rockets-vs-supersonics.html,198904300SEA.html
1989-nba-western-conference-first-round-rockets-vs-supersonics.html,198905030HOU.html
1989-nba-western-conference-first-round-rockets-vs-supersonics.html,198905050HOU.html
1989-nba-western-conference-first-round-trail-blazers-vs-lakers.html,198904270LAL.html
1989-nba-western-conference-first-round-trail-blazers-vs-lakers.html,198904300LAL.html
1989-nba-western-conference-first-round-trail-blazers-vs-lakers.html,198905030POR.html
1989-nba-western-conference-first-round-warriors-vs-jazz.html,198904270UTA.html
1989-nba-western-conference-first-round-warriors-vs-jazz.html,198904290UTA.html
1989-nba-western-conference-first-round-warriors-vs-jazz.html,198905020GSW.html
1989-nba-western-conference-semifinals-supersonics-vs-lakers.html,198905070LAL.html
1989-nba-western-conference-semifinals-supersonics-vs-lakers.html,198905100LAL.html
1989-nba-western-conference-semifinals-supersonics-vs-lakers.html,198905120SEA.html
1989-nba-western-conference-semifinals-supersonics-vs-lakers.html,198905140SEA.html
1989-nba-western-conference-semifinals-warriors-vs-suns.html,198905060PHO.html
1989-nba-western-conference-semifinals-warriors-vs-suns.html,198905090PHO.html
1989-nba-western-conference-semifinals-warriors-vs-suns.html,198905110GSW.html
1989-nba-western-conference-semifinals-warriors-vs-suns.html,198905130GSW.html
1989-nba-western-conference-semifinals-warriors-vs-suns.html,198905160PHO.html
1990-nba-eastern-conference-finals-bulls-vs-pistons.html,199005200DET.html
1990-nba-eastern-conference-finals-bulls-vs-pistons.html,199005220DET.html
1990-nba-eastern-conference-finals-bulls-vs-pistons.html,199005260CHI.html
1990-nba-eastern-conference-finals-bulls-vs-pistons.html,199005280CHI.html
1990-nba-eastern-conference-finals-bulls-vs-pistons.html,199005300DET.html
1990-nba-eastern-conference-finals-bulls-vs-pistons.html,199006010CHI.html
1990-nba-eastern-conference-finals-bulls-vs-pistons.html,199006030DET.html
1990-nba-eastern-conference-first-round-bucks-vs-bulls.html,199004270CHI.html
1990-nba-eastern-conference-first-round-bucks-vs-bulls.html,199004290CHI.html
1990-nba-eastern-conference-first-round-bucks-vs-bulls.html,199005010MIL.html
1990-nba-eastern-conference-first-round-bucks-vs-bulls.html,199005030MIL.html
1990-nba-eastern-conference-first-round-cavaliers-vs-76ers.html,199004260PHI.html
1990-nba-eastern-conference-first-round-cavaliers-vs-76ers.html,199004290PHI.html
1990-nba-eastern-conference-first-round-cavaliers-vs-76ers.html,199005010CLE.html
1990-nba-eastern-conference-first-round-cavaliers-vs-76ers.html,199005030CLE.html
1990-nba-eastern-conference-first-round-cavaliers-vs-76ers.html,199005050PHI.html
1990-nba-eastern-conference-first-round-knicks-vs-celtics.html,199004260BOS.html
1990-nba-eastern-conference-first-round-knicks-vs-celtics.html,199004280BOS.html
1990-nba-eastern-conference-first-round-knicks-vs-celtics.html,199005020NYK.html
1990-nba-eastern-conference-first-round-knicks-vs-celtics.html,199005040NYK.html
1990-nba-eastern-conference-first-round-knicks-vs-celtics.html,199005060BOS.html
1990-nba-eastern-conference-first-round-pacers-vs-pistons.html,199004260DET.html
1990-nba-eastern-conference-first-round-pacers-vs-pistons.html,199004280DET.html
1990-nba-eastern-conference-first-round-pacers-vs-pistons.html,199005010IND.html
1990-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199005070CHI.html
1990-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199005090CHI.html
1990-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199005110PHI.html
1990-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199005130PHI.html
1990-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199005160CHI.html
1990-nba-eastern-conference-semifinals-knicks-vs-pistons.html,199005080DET.html
1990-nba-eastern-conference-semifinals-knicks-vs-pistons.html,199005100DET.html
1990-nba-eastern-conference-semifinals-knicks-vs-pistons.html,199005120NYK.html
1990-nba-eastern-conference-semifinals-knicks-vs-pistons.html,199005130NYK.html
1990-nba-eastern-conference-semifinals-knicks-vs-pistons.html,199005150DET.html
1990-nba-finals-trail-blazers-vs-pistons.html,199006050DET.html
1990-nba-finals-trail-blazers-vs-pistons.html,199006070DET.html
1990-nba-finals-trail-blazers-vs-pistons.html,199006100POR.html
1990-nba-finals-trail-blazers-vs-pistons.html,199006120POR.html
1990-nba-finals-trail-blazers-vs-pistons.html,199006140POR.html
1990-nba-western-conference-finals-suns-vs-trail-blazers.html,199005210POR.html
1990-nba-western-conference-finals-suns-vs-trail-blazers.html,199005230POR.html
1990-nba-western-conference-finals-suns-vs-trail-blazers.html,199005250PHO.html
1990-nba-western-conference-finals-suns-vs-trail-blazers.html,199005270PHO.html
1990-nba-western-conference-finals-suns-vs-trail-blazers.html,199005290POR.html
1990-nba-western-conference-finals-suns-vs-trail-blazers.html,199005310PHO.html
1990-nba-western-conference-first-round-mavericks-vs-trail-blazers.html,199004260POR.html
1990-nba-western-conference-first-round-mavericks-vs-trail-blazers.html,199004280POR.html
1990-nba-western-conference-first-round-mavericks-vs-trail-blazers.html,199005010DAL.html
1990-nba-western-conference-first-round-nuggets-vs-spurs.html,199004260SAS.html
1990-nba-western-conference-first-round-nuggets-vs-spurs.html,199004280SAS.html
1990-nba-western-conference-first-round-nuggets-vs-spurs.html,199005010DEN.html
1990-nba-western-conference-first-round-rockets-vs-lakers.html,199004270LAL.html
1990-nba-western-conference-first-round-rockets-vs-lakers.html,199004290LAL.html
1990-nba-western-conference-first-round-rockets-vs-lakers.html,199005010HOU.html
1990-nba-western-conference-first-round-rockets-vs-lakers.html,199005030HOU.html
1990-nba-western-conference-first-round-suns-vs-jazz.html,199004270UTA.html
1990-nba-western-conference-first-round-suns-vs-jazz.html,199004290UTA.html
1990-nba-western-conference-first-round-suns-vs-jazz.html,199005020PHO.html
1990-nba-western-conference-first-round-suns-vs-jazz.html,199005040PHO.html
1990-nba-western-conference-first-round-suns-vs-jazz.html,199005060UTA.html
1990-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,199005050POR.html
1990-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,199005080POR.html
1990-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,199005100SAS.html
1990-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,199005120SAS.html
1990-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,199005150POR.html
1990-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,199005170SAS.html
1990-nba-western-conference-semifinals-spurs-vs-trail-blazers.html,199005190POR.html
1990-nba-western-conference-semifinals-suns-vs-lakers.html,199005080LAL.html
1990-nba-western-conference-semifinals-suns-vs-lakers.html,199005100LAL.html
1990-nba-western-conference-semifinals-suns-vs-lakers.html,199005120PHO.html
1990-nba-western-conference-semifinals-suns-vs-lakers.html,199005130PHO.html
1990-nba-western-conference-semifinals-suns-vs-lakers.html,199005150LAL.html
1991-nba-eastern-conference-finals-pistons-vs-bulls.html,199105190CHI.html
1991-nba-eastern-conference-finals-pistons-vs-bulls.html,199105210CHI.html
1991-nba-eastern-conference-finals-pistons-vs-bulls.html,199105250DET.html
1991-nba-eastern-conference-finals-pistons-vs-bulls.html,199105270DET.html
1991-nba-eastern-conference-first-round-76ers-vs-bucks.html,199104250MIL.html
1991-nba-eastern-conference-first-round-76ers-vs-bucks.html,199104270MIL.html
1991-nba-eastern-conference-first-round-76ers-vs-bucks.html,199104300PHI.html
1991-nba-eastern-conference-first-round-hawks-vs-pistons.html,199104260DET.html
1991-nba-eastern-conference-first-round-hawks-vs-pistons.html,199104280DET.html
1991-nba-eastern-conference-first-round-hawks-vs-pistons.html,199104300ATL.html
1991-nba-eastern-conference-first-round-hawks-vs-pistons.html,199105020ATL.html
1991-nba-eastern-conference-first-round-hawks-vs-pistons.html,199105050DET.html
1991-nba-eastern-conference-first-round-knicks-vs-bulls.html,199104250CHI.html
1991-nba-eastern-conference-first-round-knicks-vs-bulls.html,199104280CHI.html
1991-nba-eastern-conference-first-round-knicks-vs-bulls.html,199104300NYK.html
1991-nba-eastern-conference-first-round-pacers-vs-celtics.html,199104260BOS.html
1991-nba-eastern-conference-first-round-pacers-vs-celtics.html,199104280BOS.html
1991-nba-eastern-conference-first-round-pacers-vs-celtics.html,199105010IND.html
1991-nba-eastern-conference-first-round-pacers-vs-celtics.html,199105030IND.html
1991-nba-eastern-conference-first-round-pacers-vs-celtics.html,199105050BOS.html
1991-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199105040CHI.html
1991-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199105060CHI.html
1991-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199105100PHI.html
1991-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199105120PHI.html
1991-nba-eastern-conference-semifinals-76ers-vs-bulls.html,199105140CHI.html
1991-nba-eastern-conference-semifinals-pistons-vs-celtics.html,199105070BOS.html
1991-nba-eastern-conference-semifinals-pistons-vs-celtics.html,199105090BOS.html
1991-nba-eastern-conference-semifinals-pistons-vs-celtics.html,199105110DET.html
1991-nba-eastern-conference-semifinals-pistons-vs-celtics.html,199105130DET.html
1991-nba-eastern-conference-semifinals-pistons-vs-celtics.html,199105150BOS.html
1991-nba-eastern-conference-semifinals-pistons-vs-celtics.html,199105170DET.html
1991-nba-finals-lakers-vs-bulls.html,199106020CHI.html
1991-nba-finals-lakers-vs-bulls.html,199106050CHI.html
1991-nba-finals-lakers-vs-bulls.html,199106070LAL.html
1991-nba-finals-lakers-vs-bulls.html,199106090LAL.html
1991-nba-finals-lakers-vs-bulls.html,199106120LAL.html
1991-nba-western-conference-finals-lakers-vs-trail-blazers.html,199105180POR.html
1991-nba-western-conference-finals-lakers-vs-trail-blazers.html,199105210POR.html
1991-nba-western-conference-finals-lakers-vs-trail-blazers.html,199105240LAL.html
1991-nba-western-conference-finals-lakers-vs-trail-blazers.html,199105260LAL.html
1991-nba-western-conference-finals-lakers-vs-trail-blazers.html,199105280POR.html
1991-nba-western-conference-finals-lakers-vs-trail-blazers.html,199105300LAL.html
1991-nba-western-conference-first-round-jazz-vs-suns.html,199104250PHO.html
1991-nba-western-conference-first-round-jazz-vs-suns.html,199104270PHO.html
1991-nba-western-conference-first-round-jazz-vs-suns.html,199104300UTA.html
1991-nba-western-conference-first-round-jazz-vs-suns.html,199105020UTA.html
1991-nba-western-conference-first-round-rockets-vs-lakers.html,199104250LAL.html
1991-nba-western-conference-first-round-rockets-vs-lakers.html,199104270LAL.html
1991-nba-western-conference-first-round-rockets-vs-lakers.html,199104300HOU.html
1991-nba-western-conference-first-round-supersonics-vs-trail-blazers.html,199104260POR.html
1991-nba-western-conference-first-round-supersonics-vs-trail-blazers.html,199104280POR.html
1991-nba-western-conference-first-round-supersonics-vs-trail-blazers.html,199104300SEA.html
1991-nba-western-conference-first-round-supersonics-vs-trail-blazers.html,199105020SEA.html
1991-nba-western-conference-first-round-supersonics-vs-trail-blazers.html,199105040POR.html
1991-nba-western-conference-first-round-warriors-vs-spurs.html,199104250SAS.html
1991-nba-western-conference-first-round-warriors-vs-spurs.html,199104270SAS.html
1991-nba-western-conference-first-round-warriors-vs-spurs.html,199105010GSW.html
1991-nba-western-conference-first-round-warriors-vs-spurs.html,199105030GSW.html
1991-nba-western-conference-semifinals-jazz-vs-trail-blazers.html,199105070POR.html
1991-nba-western-conference-semifinals-jazz-vs-trail-blazers.html,199105090POR.html
1991-nba-western-conference-semifinals-jazz-vs-trail-blazers.html,199105110UTA.html
1991-nba-western-conference-semifinals-jazz-vs-trail-blazers.html,199105120UTA.html
1991-nba-western-conference-semifinals-jazz-vs-trail-blazers.html,199105140POR.html
1991-nba-western-conference-semifinals-warriors-vs-lakers.html,199105050LAL.html
1991-nba-western-conference-semifinals-warriors-vs-lakers.html,199105080LAL.html
1991-nba-western-conference-semifinals-warriors-vs-lakers.html,199105100GSW.html
1991-nba-western-conference-semifinals-warriors-vs-lakers.html,199105120GSW.html
1991-nba-western-conference-semifinals-warriors-vs-lakers.html,199105140LAL.html
1992-nba-eastern-conference-finals-cavaliers-vs-bulls.html,199205190CHI.html
1992-nba-eastern-conference-finals-cavaliers-vs-bulls.html,199205210CHI.html
1992-nba-eastern-conference-finals-cavaliers-vs-bulls.html,199205230CLE.html
1992-nba-eastern-conference-finals-cavaliers-vs-bulls.html,199205250CLE.html
1992-nba-eastern-conference-finals-cavaliers-vs-bulls.html,199205270CHI.html
1992-nba-eastern-conference-finals-cavaliers-vs-bulls.html,199205290CLE.html
1992-nba-eastern-conference-first-round-heat-vs-bulls.html,199204240CHI.html
1992-nba-eastern-conference-first-round-heat-vs-bulls.html,199204260CHI.html
1992-nba-eastern-conference-first-round-heat-vs-bulls.html,199204290MIA.html
1992-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199204230CLE.html
1992-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199204250CLE.html
1992-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199204280NJN.html
1992-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199204300NJN.html
1992-nba-eastern-conference-first-round-pacers-vs-celtics.html,199204230BOS.html
1992-nba-eastern-conference-first-round-pacers-vs-celtics.html,199204250BOS.html
1992-nba-eastern-conference-first-round-pacers-vs-celtics.html,199204270IND.html
1992-nba-eastern-conference-first-round-pistons-vs-knicks.html,199204240NYK.html
1992-nba-eastern-conference-first-round-pistons-vs-knicks.html,199204260NYK.html
1992-nba-eastern-conference-first-round-pistons-vs-knicks.html,199204280DET.html
1992-nba-eastern-conference-first-round-pistons-vs-knicks.html,199205010DET.html
1992-nba-eastern-conference-first-round-pistons-vs-knicks.html,199205030NYK.html
1992-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,199205020CLE.html
1992-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,199205040CLE.html
1992-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,199205080BOS.html
1992-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,199205100BOS.html
1992-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,199205130CLE.html
1992-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,199205150BOS.html
1992-nba-eastern-conference-semifinals-celtics-vs-cavaliers.html,199205170CLE.html
1992-nba-eastern-conference-semifinals-knicks-vs-bulls.html,199205050CHI.html
1992-nba-eastern-conference-semifinals-knicks-vs-bulls.html,199205070CHI.html
1992-nba-eastern-conference-semifinals-knicks-vs-bulls.html,199205090NYK.html
1992-nba-eastern-conference-semifinals-knicks-vs-bulls.html,199205100NYK.html
1992-nba-eastern-conference-semifinals-knicks-vs-bulls.html,199205120CHI.html
1992-nba-eastern-conference-semifinals-knicks-vs-bulls.html,199205140NYK.html
1992-nba-eastern-conference-semifinals-knicks-vs-bulls.html,199205170CHI.html
1992-nba-finals-trail-blazers-vs-bulls.html,199206030CHI.html
1992-nba-finals-trail-blazers-vs-bulls.html,199206050CHI.html
1992-nba-finals-trail-blazers-vs-bulls.html,199206070POR.html
1992-nba-finals-trail-blazers-vs-bulls.html,199206100POR.html
1992-nba-finals-trail-blazers-vs-bulls.html,199206120POR.html
1992-nba-finals-trail-blazers-vs-bulls.html,199206140CHI.html
1992-nba-western-conference-finals-jazz-vs-trail-blazers.html,199205160POR.html
1992-nba-western-conference-finals-jazz-vs-trail-blazers.html,199205190POR.html
1992-nba-western-conference-finals-jazz-vs-trail-blazers.html,199205220UTA.html
1992-nba-western-conference-finals-jazz-vs-trail-blazers.html,199205240UTA.html
1992-nba-western-conference-finals-jazz-vs-trail-blazers.html,199205260POR.html
1992-nba-western-conference-finals-jazz-vs-trail-blazers.html,199205280UTA.html
1992-nba-western-conference-first-round-clippers-vs-jazz.html,199204240UTA.html
1992-nba-western-conference-first-round-clippers-vs-jazz.html,199204260UTA.html
1992-nba-western-conference-first-round-clippers-vs-jazz.html,199204280LAC.html
1992-nba-western-conference-first-round-clippers-vs-jazz.html,199205030LAC.html
1992-nba-western-conference-first-round-clippers-vs-jazz.html,199205040UTA.html
1992-nba-western-conference-first-round-lakers-vs-trail-blazers.html,199204230POR.html
1992-nba-western-conference-first-round-lakers-vs-trail-blazers.html,199204250POR.html
1992-nba-western-conference-first-round-lakers-vs-trail-blazers.html,199204290LAL.html
1992-nba-western-conference-first-round-lakers-vs-trail-blazers.html,199205030LAL.html
1992-nba-western-conference-first-round-spurs-vs-suns.html,199204240PHO.html
1992-nba-western-conference-first-round-spurs-vs-suns.html,199204260PHO.html
1992-nba-western-conference-first-round-spurs-vs-suns.html,199204290SAS.html
1992-nba-western-conference-first-round-supersonics-vs-warriors.html,199204230GSW.html
1992-nba-western-conference-first-round-supersonics-vs-warriors.html,199204250GSW.html
1992-nba-western-conference-first-round-supersonics-vs-warriors.html,199204280SEA.html
1992-nba-western-conference-first-round-supersonics-vs-warriors.html,199204300SEA.html
1992-nba-western-conference-semifinals-suns-vs-trail-blazers.html,199205050POR.html
1992-nba-western-conference-semifinals-suns-vs-trail-blazers.html,199205070POR.html
1992-nba-western-conference-semifinals-suns-vs-trail-blazers.html,199205090PHO.html
1992-nba-western-conference-semifinals-suns-vs-trail-blazers.html,199205110PHO.html
1992-nba-western-conference-semifinals-suns-vs-trail-blazers.html,199205140POR.html
1992-nba-western-conference-semifinals-supersonics-vs-jazz.html,199205060UTA.html
1992-nba-western-conference-semifinals-supersonics-vs-jazz.html,199205080UTA.html
1992-nba-western-conference-semifinals-supersonics-vs-jazz.html,199205100SEA.html
1992-nba-western-conference-semifinals-supersonics-vs-jazz.html,199205120SEA.html
1992-nba-western-conference-semifinals-supersonics-vs-jazz.html,199205140UTA.html
1993-nba-eastern-conference-finals-bulls-vs-knicks.html,199305230NYK.html
1993-nba-eastern-conference-finals-bulls-vs-knicks.html,199305250NYK.html
1993-nba-eastern-conference-finals-bulls-vs-knicks.html,199305290CHI.html
1993-nba-eastern-conference-finals-bulls-vs-knicks.html,199305310CHI.html
1993-nba-eastern-conference-finals-bulls-vs-knicks.html,199306020NYK.html
1993-nba-eastern-conference-finals-bulls-vs-knicks.html,199306040CHI.html
1993-nba-eastern-conference-first-round-hawks-vs-bulls.html,199304300CHI.html
1993-nba-eastern-conference-first-round-hawks-vs-bulls.html,199305020CHI.html
1993-nba-eastern-conference-first-round-hawks-vs-bulls.html,199305040ATL.html
1993-nba-eastern-conference-first-round-hornets-vs-celtics.html,199304290BOS.html
1993-nba-eastern-conference-first-round-hornets-vs-celtics.html,199305010BOS.html
1993-nba-eastern-conference-first-round-hornets-vs-celtics.html,199305030CHH.html
1993-nba-eastern-conference-first-round-hornets-vs-celtics.html,199305050CHH.html
1993-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199304290CLE.html
1993-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199305010CLE.html
1993-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199305050NJN.html
1993-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199305070NJN.html
1993-nba-eastern-conference-first-round-nets-vs-cavaliers.html,199305090CLE.html
1993-nba-eastern-conference-first-round-pacers-vs-knicks.html,199304300NYK.html
1993-nba-eastern-conference-first-round-pacers-vs-knicks.html,199305020NYK.html
1993-nba-eastern-conference-first-round-pacers-vs-knicks.html,199305040IND.html
1993-nba-eastern-conference-first-round-pacers-vs-knicks.html,199305060IND.html
1993-nba-eastern-conference-semifinals-cavaliers-vs-bulls.html,199305110CHI.html
1993-nba-eastern-conference-semifinals-cavaliers-vs-bulls.html,199305130CHI.html
1993-nba-eastern-conference-semifinals-cavaliers-vs-bulls.html,199305150CLE.html
1993-nba-eastern-conference-semifinals-cavaliers-vs-bulls.html,199305170CLE.html
1993-nba-eastern-conference-semifinals-hornets-vs-knicks.html,199305090NYK.html
1993-nba-eastern-conference-semifinals-hornets-vs-knicks.html,199305120NYK.html
1993-nba-eastern-conference-semifinals-hornets-vs-knicks.html,199305140CHH.html
1993-nba-eastern-conference-semifinals-hornets-vs-knicks.html,199305160CHH.html
1993-nba-eastern-conference-semifinals-hornets-vs-knicks.html,199305180NYK.html
1993-nba-finals-bulls-vs-suns.html,199306090PHO.html
1993-nba-finals-bulls-vs-suns.html,199306110PHO.html
1993-nba-finals-bulls-vs-suns.html,199306130CHI.html
1993-nba-finals-bulls-vs-suns.html,199306160CHI.html
1993-nba-finals-bulls-vs-suns.html,199306180CHI.html
1993-nba-finals-bulls-vs-suns.html,199306200PHO.html
1993-nba-western-conference-finals-supersonics-vs-suns.html,199305240PHO.html
1993-nba-western-conference-finals-supersonics-vs-suns.html,199305260PHO.html
1993-nba-western-conference-finals-supersonics-vs-suns.html,199305280SEA.html
1993-nba-western-conference-finals-supersonics-vs-suns.html,199305300SEA.html
1993-nba-western-conference-finals-supersonics-vs-suns.html,199306010PHO.html
1993-nba-western-conference-finals-supersonics-vs-suns.html,199306030SEA.html
1993-nba-western-conference-finals-supersonics-vs-suns.html,199306050PHO.html
1993-nba-western-conference-first-round-clippers-vs-rockets.html,199304290HOU.html
1993-nba-western-conference-first-round-clippers-vs-rockets.html,199305010HOU.html
1993-nba-western-conference-first-round-clippers-vs-rockets.html,199305030LAC.html
1993-nba-western-conference-first-round-clippers-vs-rockets.html,199305050LAC.html
1993-nba-western-conference-first-round-clippers-vs-rockets.html,199305080HOU.html
1993-nba-western-conference-first-round-jazz-vs-supersonics.html,199304300SEA.html
1993-nba-western-conference-first-round-jazz-vs-supersonics.html,199305020SEA.html
1993-nba-western-conference-first-round-jazz-vs-supersonics.html,199305040UTA.html
1993-nba-western-conference-first-round-jazz-vs-supersonics.html,199305060UTA.html
1993-nba-western-conference-first-round-jazz-vs-supersonics.html,199305080SEA.html
1993-nba-western-conference-first-round-lakers-vs-suns.html,199304300PHO.html
1993-nba-western-conference-first-round-lakers-vs-suns.html,199305020PHO.html
1993-nba-western-conference-first-round-lakers-vs-suns.html,199305040LAL.html
1993-nba-western-conference-first-round-lakers-vs-suns.html,199305060LAL.html
1993-nba-western-conference-first-round-lakers-vs-suns.html,199305090PHO.html
1993-nba-western-conference-first-round-spurs-vs-trail-blazers.html,199304290POR.html
1993-nba-western-conference-first-round-spurs-vs-trail-blazers.html,199305010POR.html
1993-nba-western-conference-first-round-spurs-vs-trail-blazers.html,199305050SAS.html
1993-nba-western-conference-first-round-spurs-vs-trail-blazers.html,199305070SAS.html
1993-nba-western-conference-semifinals-rockets-vs-supersonics.html,199305100SEA.html
1993-nba-western-conference-semifinals-rockets-vs-supersonics.html,199305120SEA.html
1993-nba-western-conference-semifinals-rockets-vs-supersonics.html,199305150HOU.html
1993-nba-western-conference-semifinals-rockets-vs-supersonics.html,199305160HOU.html
1993-nba-western-conference-semifinals-rockets-vs-supersonics.html,199305180SEA.html
1993-nba-western-conference-semifinals-rockets-vs-supersonics.html,199305200HOU.html
1993-nba-western-conference-semifinals-rockets-vs-supersonics.html,199305220SEA.html
1993-nba-western-conference-semifinals-spurs-vs-suns.html,199305110PHO.html
1993-nba-western-conference-semifinals-spurs-vs-suns.html,199305130PHO.html
1993-nba-western-conference-semifinals-spurs-vs-suns.html,199305150SAS.html
1993-nba-western-conference-semifinals-spurs-vs-suns.html,199305160SAS.html
1993-nba-western-conference-semifinals-spurs-vs-suns.html,199305180PHO.html
1993-nba-western-conference-semifinals-spurs-vs-suns.html,199305200SAS.html
1994-nba-eastern-conference-finals-pacers-vs-knicks.html,199405240NYK.html
1994-nba-eastern-conference-finals-pacers-vs-knicks.html,199405260NYK.html
1994-nba-eastern-conference-finals-pacers-vs-knicks.html,199405280IND.html
1994-nba-eastern-conference-finals-pacers-vs-knicks.html,199405300IND.html
1994-nba-eastern-conference-finals-pacers-vs-knicks.html,199406010NYK.html
1994-nba-eastern-conference-finals-pacers-vs-knicks.html,199406030IND.html
1994-nba-eastern-conference-finals-pacers-vs-knicks.html,199406050NYK.html
1994-nba-eastern-conference-first-round-cavaliers-vs-bulls.html,199404290CHI.html
1994-nba-eastern-conference-first-round-cavaliers-vs-bulls.html,199405010CHI.html
1994-nba-eastern-conference-first-round-cavaliers-vs-bulls.html,199405030CLE.html
1994-nba-eastern-conference-first-round-heat-vs-hawks.html,199404280ATL.html
1994-nba-eastern-conference-first-round-heat-vs-hawks.html,199404300ATL.html
1994-nba-eastern-conference-first-round-heat-vs-hawks.html,199405030MIA.html
1994-nba-eastern-conference-first-round-heat-vs-hawks.html,199405050MIA.html
1994-nba-eastern-conference-first-round-heat-vs-hawks.html,199405080ATL.html
1994-nba-eastern-conference-first-round-nets-vs-knicks.html,199404290NYK.html
1994-nba-eastern-conference-first-round-nets-vs-knicks.html,199405010NYK.html
1994-nba-eastern-conference-first-round-nets-vs-knicks.html,199405040NJN.html
1994-nba-eastern-conference-first-round-nets-vs-knicks.html,199405060NJN.html
1994-nba-eastern-conference-first-round-pacers-vs-magic.html,199404280ORL.html
1994-nba-eastern-conference-first-round-pacers-vs-magic.html,199404300ORL.html
1994-nba-eastern-conference-first-round-pacers-vs-magic.html,199405020IND.html
1994-nba-eastern-conference-semifinals-bulls-vs-knicks.html,199405080NYK.html
1994-nba-eastern-conference-semifinals-bulls-vs-knicks.html,199405110NYK.html
1994-nba-eastern-conference-semifinals-bulls-vs-knicks.html,199405130CHI.html
